TimeSteps,Reward Found %,Avg Steps,Avg Tiles,Avg Tiles Per Step,Avg Steps to Reward,Avg Score
7600000,6.00,483.66,453.83,1.3673,39.67,-435.2770
7650000,14.00,443.86,810.49,4.2555,25.29,-355.8110
7700000,6.00,483.28,668.60,2.2181,33.33,-413.4200
7750000,13.00,449.75,729.63,3.4683,33.15,-370.2870
7800000,10.00,465.03,632.75,2.3078,42.30,-396.7550
7850000,13.00,448.70,717.72,3.5051,25.08,-370.4280
7900000,13.00,449.02,829.23,3.9088,27.54,-359.5970
7950000,15.00,439.19,786.05,4.0197,26.60,-353.0850
8000000,27.00,384.07,1032.11,6.5949,38.19,-267.3590
8050000,22.00,405.69,1024.81,6.0112,28.77,-292.2090
8100000,25.00,393.45,1016.21,6.1060,37.80,-279.3290
8150000,16.00,435.35,1082.46,4.9072,32.94,-319.1040
8200000,12.00,454.84,593.65,2.6519,35.67,-389.4750
8250000,21.00,411.62,1045.77,5.6902,34.00,-296.5430
8300000,24.00,397.34,1018.32,6.1029,34.25,-283.5080
8350000,20.00,415.53,1104.81,5.8845,29.65,-295.0490
8400000,34.00,348.67,1132.24,8.8447,31.62,-218.4460
8450000,21.00,411.41,863.58,4.8301,33.00,-314.5520
8500000,25.00,392.86,1146.37,6.4935,35.44,-265.7230
8550000,22.00,405.70,1134.29,6.2689,28.82,-281.2710
8600000,19.00,420.80,726.97,4.4512,32.00,-338.6030
8650000,40.00,321.13,1136.29,9.8163,34.83,-187.5010
8700000,40.00,321.89,915.68,8.5934,36.73,-210.3220
8750000,21.00,411.26,818.96,5.0258,32.29,-318.8640
8800000,29.00,374.74,1182.32,7.5021,38.69,-242.0080
8850000,34.00,352.63,964.98,6.8059,43.26,-239.1320
8900000,42.00,312.31,1125.63,9.8669,36.55,-178.7470
8950000,38.00,333.26,1209.45,9.2150,41.63,-193.3150
9000000,27.00,384.33,1092.56,6.6152,39.15,-261.5740
9050000,31.00,363.74,1100.52,7.7256,33.74,-238.1880
9100000,35.00,346.75,1172.42,8.4438,39.86,-212.0080
9150000,33.00,356.13,1029.18,7.2867,39.67,-236.7120
9200000,30.00,368.36,1251.90,8.2905,33.20,-228.1700
9250000,25.00,392.00,1157.36,6.7223,32.00,-263.7640
9300000,49.00,288.66,1151.20,9.0041,56.20,-149.0400
9350000,14.00,444.46,646.85,3.4068,29.57,-372.7750
9400000,40.00,320.19,955.79,9.2868,32.48,-204.6110
9450000,28.00,378.58,1045.46,7.0825,35.50,-260.0340
9500000,14.00,444.97,870.18,4.0249,33.21,-350.9520
9550000,26.00,388.41,1112.92,6.9694,36.65,-264.1180
9600000,21.00,411.78,824.58,4.9049,34.76,-318.8220
9650000,40.00,322.06,1032.81,9.5514,37.15,-198.7790
9700000,21.00,411.27,829.01,5.0412,32.33,-317.8690
9750000,46.00,294.73,954.28,10.0979,39.67,-176.3020
9800000,38.00,334.32,1095.24,8.7568,44.42,-205.7960
9850000,27.00,384.01,1117.00,7.1970,37.96,-258.8100
9900000,32.00,359.49,1090.53,8.0476,35.41,-234.4370
9950000,30.00,371.15,1108.84,7.4553,42.50,-245.2660
10000000,33.00,354.52,1053.75,8.3314,34.79,-232.6450
10050000,36.00,340.25,990.05,8.4892,34.92,-223.2450
10100000,32.00,363.70,983.77,6.1613,48.56,-249.3230
10150000,18.00,426.49,666.09,3.4780,36.94,-350.8810
10200000,49.00,291.57,1108.63,9.3294,62.14,-156.2070
10250000,29.00,385.98,932.54,4.6631,77.45,-278.2260
10300000,21.00,411.46,809.97,4.5893,33.24,-319.9630
10350000,25.00,393.97,661.55,4.2956,39.88,-315.3150
10400000,28.00,378.56,676.55,5.2743,35.43,-296.9050
10450000,37.00,346.85,1049.15,6.4503,65.65,-223.4350
10500000,8.00,472.63,428.00,1.9596,19.88,-425.8300
10550000,35.00,345.58,813.65,6.9566,36.51,-246.7150
10600000,16.00,435.39,668.14,3.3260,33.19,-360.5760
10650000,23.00,404.21,673.90,4.0067,43.35,-325.3200
10700000,24.00,397.81,695.75,4.6514,36.21,-316.2350
10750000,21.00,412.33,691.35,4.2354,37.38,-332.6950
10800000,28.00,380.50,966.55,6.0161,42.36,-269.8450
10850000,18.00,427.05,1022.55,4.6551,40.06,-315.7950
10900000,35.00,345.73,933.34,7.5305,36.94,-234.8960
10950000,50.00,288.77,986.44,7.7890,65.54,-165.1260
11000000,50.00,297.61,1125.07,7.8144,83.22,-160.1030
11050000,48.00,292.72,925.20,8.1844,55.17,-176.2000
11100000,36.00,341.98,861.07,7.7404,39.72,-237.8730
11150000,33.00,354.50,818.89,6.7936,34.73,-256.1110
11200000,24.00,395.56,657.13,4.9760,26.83,-317.8470
11250000,36.00,341.58,948.39,7.8966,38.61,-228.7410
11300000,21.00,409.44,782.04,5.7278,23.62,-320.7360
11350000,36.00,341.88,849.12,7.2961,39.44,-238.9680
11400000,33.00,355.49,850.58,7.0384,37.73,-253.9320
11450000,25.00,392.37,668.30,4.8594,33.48,-313.0400
11500000,24.00,396.60,987.29,6.0352,31.17,-285.8710
11550000,36.00,343.42,951.99,6.9522,43.72,-230.2210
