TimeSteps,Reward Found %,Avg Steps,Avg Tiles,Avg Tiles Per Step,Avg Steps to Reward,Avg Score
50000,2.00,1003.70,121.88,0.3812,9.00,-990.5120
100000,0.00,1024.00,70.99,0.0693,0.00,-1016.9010
150000,0.00,1024.00,60.00,0.0586,0.00,-1018.0000
200000,0.00,1024.00,55.00,0.0537,0.00,-1018.5000
250000,0.00,1024.00,60.00,0.0586,0.00,-1018.0000
300000,0.00,1024.00,55.00,0.0537,0.00,-1018.5000
350000,0.00,1024.00,60.00,0.0586,0.00,-1018.0000
400000,0.00,1024.00,60.10,0.0587,0.00,-1017.9900
450000,0.00,1024.00,55.00,0.0537,0.00,-1018.5000
500000,0.00,1024.00,55.00,0.0537,0.00,-1018.5000
550000,0.00,1024.00,60.00,0.0586,0.00,-1018.0000
600000,0.00,1024.00,50.00,0.0488,0.00,-1019.0000
650000,1.00,1013.82,55.25,0.1782,6.00,-1007.7950
700000,0.00,1024.00,60.00,0.0586,0.00,-1018.0000
750000,1.00,1013.82,50.25,0.1651,6.00,-1008.2950
800000,1.00,1013.82,55.20,0.1782,6.00,-1007.8000
850000,0.00,1024.00,55.00,0.0537,0.00,-1018.5000
900000,2.00,1003.64,50.40,0.2812,6.00,-997.6000
950000,3.00,993.46,55.45,0.4021,6.00,-986.4150
1000000,2.00,1003.63,50.40,0.2946,5.50,-997.5900
1050000,0.00,1024.00,50.05,0.0489,0.00,-1018.9950
1100000,7.00,952.99,123.65,1.0133,9.57,-937.1250
1150000,5.00,973.23,86.82,0.6108,8.60,-962.0480
1200000,6.00,963.14,85.10,0.6252,9.67,-951.6300
1250000,5.00,973.38,87.30,0.4943,11.60,-962.1500
1300000,4.00,983.37,86.76,0.4887,8.25,-972.6940
1350000,1.00,1013.82,55.25,0.1782,6.00,-1007.7950
1400000,7.00,952.92,86.57,0.7792,8.57,-940.7630
1450000,5.00,973.20,86.21,0.5908,8.00,-962.0790
1500000,1.00,1013.82,55.25,0.1782,6.00,-1007.7950
1550000,3.00,993.51,91.94,0.4425,7.67,-982.8160
1600000,7.00,952.95,122.56,1.0264,9.00,-937.1940
1650000,7.00,953.04,92.21,0.7443,10.29,-940.3190
1700000,3.00,993.62,92.15,0.3593,11.33,-982.9050
1750000,8.00,942.70,122.61,1.2268,7.75,-926.4390
1800000,4.00,983.43,117.04,0.6071,9.75,-969.7260
1850000,5.00,973.30,86.04,0.5360,10.00,-962.1960
1900000,3.00,993.59,122.90,0.4813,10.33,-979.8000
1950000,12.00,902.04,120.63,1.7798,7.67,-883.9770
2000000,7.00,952.96,122.31,1.0206,9.14,-937.2290
2050000,5.00,973.13,105.23,0.8177,6.60,-960.1070
2100000,6.00,963.00,121.82,0.9653,7.33,-947.8180
2150000,8.00,942.70,115.68,1.2083,7.75,-927.1320
2200000,10.00,922.36,121.28,1.5122,7.60,-905.2320
2250000,4.00,983.41,122.61,0.6349,9.25,-969.1490
2300000,7.00,952.80,121.23,1.1283,6.86,-937.1770
2350000,9.00,932.48,122.05,1.3960,7.11,-915.7750
2400000,2.00,1003.71,85.92,0.2728,9.50,-994.1180
2450000,9.00,932.49,120.74,1.3990,7.22,-915.9160
2500000,6.00,963.06,122.98,0.9127,8.33,-947.7620
2550000,14.00,882.53,177.63,1.7165,13.50,-857.7670
2600000,28.00,743.52,259.31,2.9227,22.29,-703.5890
2650000,38.00,642.05,269.65,4.3278,18.87,-596.0850
2700000,28.00,742.47,276.93,3.3707,18.54,-700.7770
2750000,35.00,672.67,245.79,3.8309,20.20,-630.5910
2800000,53.00,494.51,314.82,5.8290,24.96,-436.5280
2850000,41.00,612.34,293.21,4.5708,19.95,-562.5190
2900000,43.00,593.76,309.19,4.5262,23.44,-541.3410
2950000,55.00,475.29,361.94,5.6289,26.35,-411.5960
3000000,73.00,307.85,461.81,7.3206,42.97,-225.1690
3050000,59.00,440.60,344.91,5.7289,35.19,-376.6090
3100000,49.00,537.20,314.72,4.8906,30.53,-481.2280
3150000,17.00,852.03,180.06,2.2094,12.41,-825.5240
3200000,46.00,576.01,383.80,3.8801,50.11,-514.6300
3250000,53.00,500.71,348.36,5.0273,36.66,-439.3740
3300000,58.00,451.98,482.88,6.2141,37.76,-374.6920
3350000,56.00,472.53,390.86,5.3226,39.23,-405.4440
3400000,51.00,535.28,611.32,4.6774,65.73,-448.6480
3450000,54.00,490.00,367.47,5.1103,35.11,-426.2530
3500000,54.00,505.61,584.29,4.8890,64.02,-420.1810
3550000,38.00,656.41,503.19,3.6936,56.66,-587.0910
3600000,44.00,598.30,512.47,4.1070,56.50,-525.0530
3650000,49.00,559.94,535.76,3.7867,76.94,-481.8640
3700000,47.00,588.57,627.68,3.2994,97.55,-502.3020
3750000,43.00,627.32,614.81,2.9432,101.49,-544.3390
3800000,44.00,602.16,498.95,3.8111,65.27,-530.2650
3850000,28.00,756.98,491.36,2.3635,70.36,-693.8440
3900000,38.00,658.37,517.65,3.3465,61.82,-587.6050
3950000,49.00,548.38,572.23,4.8311,53.35,-466.6570
4000000,48.00,558.33,547.81,4.6139,53.85,-479.5490
4050000,49.00,558.22,589.07,4.0516,73.43,-474.8130
4100000,49.00,574.48,671.65,3.3654,106.61,-482.8150
4150000,49.00,576.88,626.88,3.0394,111.51,-489.6920
4200000,36.00,697.97,650.88,2.2603,118.36,-614.8820
4250000,45.00,609.14,614.42,2.8875,102.09,-525.1980
4300000,41.00,646.65,628.53,2.8208,103.63,-563.2970
4350000,37.00,687.39,654.88,2.4085,114.24,-603.4020
4400000,31.00,727.10,621.71,2.9454,66.26,-649.4290
4450000,35.00,703.22,645.92,2.4058,107.49,-621.1280
4500000,47.00,595.27,658.81,3.0568,111.81,-505.8890
4550000,44.00,627.80,678.72,2.6912,123.55,-537.9280
4600000,53.00,540.57,652.34,3.3258,111.87,-448.8360
4650000,32.00,731.82,645.91,2.1651,110.94,-651.2290
4700000,28.00,767.11,632.72,2.0971,106.54,-689.8380
4750000,16.00,872.67,521.53,1.4717,78.19,-812.5170
4800000,44.00,620.86,619.07,2.8704,107.77,-536.9530
4850000,37.00,685.75,660.95,2.4688,109.81,-601.1550
4900000,41.00,765.49,641.97,2.3287,393.49,-680.7930
4950000,29.00,751.12,494.29,1.9390,83.03,-687.1910
5000000,26.00,800.26,619.14,1.5880,163.46,-725.3460
5050000,70.00,403.55,683.81,3.9464,137.64,-300.1690
5100000,35.00,709.87,659.36,2.2673,126.49,-626.4340
5150000,44.00,625.79,673.35,2.5720,118.98,-536.4550
5200000,39.00,669.14,649.03,2.5733,114.10,-584.7370
5250000,36.00,705.97,632.04,2.1131,140.58,-624.7660
5300000,63.00,454.35,640.94,3.7565,119.79,-358.7560
5350000,34.00,726.80,606.99,2.2946,149.88,-649.1010
5400000,44.00,626.80,657.79,2.6782,121.27,-539.0210
5450000,36.00,694.07,652.67,2.5409,107.53,-610.8030
5500000,39.00,667.65,652.46,2.5764,110.28,-582.9040
5550000,42.00,648.14,715.08,2.8003,129.10,-555.6320
5600000,42.00,645.24,726.07,2.8093,122.19,-551.6330
5650000,47.00,597.89,658.32,2.9617,117.38,-508.5580
5700000,41.00,653.50,658.29,2.6016,120.34,-567.1710
5750000,40.00,662.03,682.45,2.5547,119.08,-573.7850
5800000,52.00,558.47,674.21,3.0428,128.75,-465.0490
5850000,39.00,671.03,672.09,2.5701,118.95,-584.3210
5900000,26.00,786.47,651.81,1.9356,110.42,-708.2890
5950000,47.00,597.72,641.39,2.8985,117.02,-510.0810
6000000,27.00,776.40,615.76,1.9527,106.96,-701.3240
6050000,42.00,644.56,664.09,2.6791,120.57,-557.1510
6100000,26.00,792.59,643.15,1.5963,133.96,-715.2750
6150000,43.00,633.69,719.21,2.9212,116.30,-540.2690
6200000,36.00,699.94,698.17,2.4308,123.83,-612.1230
6250000,39.00,674.74,696.52,2.4676,128.46,-585.5880
6300000,36.00,691.02,670.57,2.8591,99.06,-605.9630
6350000,38.00,671.37,647.91,2.8809,96.03,-587.5790
6400000,41.00,655.33,734.48,2.6678,124.80,-561.3820
6450000,38.00,687.65,680.20,2.3924,138.87,-600.6300
6500000,35.00,706.33,678.87,2.4297,116.37,-620.9430
6550000,34.00,720.57,747.86,2.3105,131.56,-628.7840
6600000,47.00,601.13,730.63,3.0252,124.28,-504.5670
6650000,36.00,698.41,688.68,2.4794,119.58,-611.5420
6700000,31.00,740.58,657.47,2.1151,109.74,-659.3330
6750000,58.00,499.83,712.33,3.6438,120.26,-399.5970
