TimeSteps,Reward Found %,Avg Steps,Avg Tiles,Avg Tiles Per Step,Avg Steps to Reward,Avg Score
50000,5.00,1946.07,385.76,1.9974,9.40,-1904.9940
100000,18.00,1683.48,547.98,3.8854,22.89,-1619.6820
150000,30.00,1440.93,611.29,7.6669,24.43,-1364.8010
200000,30.00,1439.68,571.41,8.3067,20.27,-1367.5390
250000,28.00,1480.71,552.56,6.7948,21.96,-1411.4540
300000,35.00,1340.32,579.91,8.0353,26.06,-1264.8290
350000,44.00,1159.97,551.13,9.2582,29.75,-1082.8570
400000,29.00,1461.51,616.28,6.8953,25.62,-1385.3820
450000,15.00,1743.42,478.27,4.3657,17.47,-1688.0930
500000,20.00,1643.09,580.67,5.2625,23.45,-1575.0230
550000,30.00,1441.77,589.66,6.7226,27.23,-1367.8040
600000,31.00,1420.09,550.37,7.9012,22.48,-1349.5530
650000,36.00,1320.08,589.75,9.1484,26.00,-1243.1050
700000,27.00,1501.61,514.50,5.9268,24.33,-1436.6600
750000,32.00,1403.78,638.70,5.9928,34.81,-1323.9100
800000,26.00,1525.36,549.28,4.4494,37.85,-1457.4320
850000,22.00,1603.49,537.04,4.7837,27.50,-1538.7860
900000,19.00,1662.73,547.88,4.9889,20.26,-1598.4420
950000,17.00,1706.18,494.87,2.9319,37.29,-1648.1930
1000000,18.00,1683.19,511.67,4.4987,21.28,-1623.0230
1050000,29.00,1462.14,577.00,6.4395,27.79,-1389.9400
1100000,81.00,417.37,701.24,19.8941,34.88,-306.7460
1150000,82.00,405.91,750.29,17.8870,45.45,-289.8810
1200000,75.00,545.76,741.12,17.7337,45.01,-434.1480
1250000,74.00,572.59,767.81,14.8928,54.20,-458.8090
1300000,77.00,500.47,721.58,19.9735,38.22,-389.8120
1350000,82.00,421.07,750.86,17.3213,63.94,-304.9840
1400000,71.00,628.92,786.82,15.0744,49.30,-514.7380
1450000,78.00,489.86,770.45,16.3960,50.38,-373.8150
1500000,75.00,545.48,764.76,16.5875,44.64,-431.5040
1550000,64.00,765.57,788.94,13.9830,44.20,-654.6760
1600000,70.00,661.88,800.00,13.5386,67.83,-546.8800
1650000,70.00,652.77,797.23,13.8037,54.81,-538.0470
1700000,74.00,568.62,782.09,15.0940,48.84,-453.4110
1750000,71.00,624.76,759.63,16.1354,43.44,-513.2970
1800000,69.00,668.68,785.96,14.5403,48.99,-555.5840
1850000,65.00,760.38,802.61,13.0560,67.05,-647.6190
1900000,68.00,693.66,788.14,14.1005,56.32,-580.8460
1950000,54.00,969.05,823.52,10.4040,49.94,-859.6980
