TimeSteps,Reward Found %,Avg Steps,Avg Tiles,Avg Tiles Per Step,Avg Steps to Reward,Avg Score
50000,7.00,953.93,467.47,2.0431,23.00,-903.6830
100000,2.00,1003.88,351.86,0.7227,18.00,-967.6940
150000,6.00,963.88,429.35,1.5004,22.00,-917.9450
200000,22.00,804.41,551.60,4.5976,25.86,-738.2500
250000,13.00,893.73,462.38,3.0304,21.92,-840.9920
300000,32.00,707.58,508.17,5.5028,35.19,-640.7630
350000,20.00,823.67,504.30,4.4887,22.35,-763.2400
400000,17.00,854.24,531.52,3.7052,25.41,-792.5880
450000,38.00,650.07,596.58,7.4838,39.97,-571.4120
500000,33.00,702.45,530.92,5.0802,49.61,-632.8580
550000,45.00,586.88,710.88,7.9442,52.62,-493.2920
600000,80.00,253.03,700.89,12.6851,60.29,-142.9410
650000,69.00,360.57,726.12,11.6144,62.51,-253.4580
700000,80.00,261.39,726.98,12.9578,70.74,-148.6920
750000,77.00,286.13,741.66,13.1424,65.73,-173.4640
800000,85.00,205.75,746.69,14.4735,61.35,-88.5810
850000,73.00,337.09,699.82,12.1593,83.03,-230.6080
900000,75.00,302.69,748.94,11.8327,62.25,-190.2960
950000,79.00,269.71,757.46,13.6820,69.20,-154.4640
1000000,69.00,351.27,716.69,12.5320,49.03,-245.1010
1050000,78.00,294.28,760.24,11.6066,88.46,-179.2560
1100000,79.00,265.21,719.50,12.2528,63.51,-153.7600
1150000,63.00,417.76,723.87,9.4961,61.71,-313.8730
1200000,73.00,352.20,760.79,8.4043,103.73,-239.6210
1250000,91.00,169.46,738.05,13.2243,84.95,-50.1550
1300000,72.00,404.25,742.32,9.2893,163.24,-294.0180
1350000,85.00,224.31,730.70,12.1887,83.19,-108.7400
1400000,40.00,641.69,721.69,7.4161,68.22,-549.5210
1450000,61.00,443.57,710.62,10.2753,72.48,-342.0080
1500000,77.00,288.62,730.58,9.8370,68.96,-177.0620
1550000,84.00,288.15,733.34,10.8577,147.99,-172.8160
1600000,76.00,300.63,722.86,10.1209,72.20,-190.3440
1650000,66.00,413.47,739.29,7.6304,98.95,-306.5410
1700000,90.00,164.64,735.75,13.1230,69.16,-46.0650
1750000,78.00,272.50,747.23,11.9783,60.54,-158.7770
1800000,35.00,689.76,715.61,4.5618,69.03,-600.6990
1850000,85.00,268.80,711.59,9.9720,135.53,-155.1410
1900000,92.00,149.38,738.63,14.1311,73.33,-29.5170
1950000,80.00,250.98,712.19,13.5470,57.73,-139.7610
2000000,89.00,254.19,716.96,10.9805,159.04,-137.9940
2050000,71.00,339.02,748.13,12.2943,59.24,-228.7070
2100000,77.00,289.64,753.01,10.6323,70.29,-175.8390
2150000,74.00,313.75,725.05,12.0264,64.20,-204.2450
2200000,81.00,257.13,745.82,11.5701,77.25,-142.0480
2250000,65.00,427.90,741.33,9.7119,106.92,-321.2670
2300000,78.00,301.07,751.31,10.8249,97.17,-186.9390
2350000,77.00,279.26,751.85,13.6627,56.81,-165.5750
2400000,61.00,437.47,717.37,9.3223,62.48,-335.2330
2450000,72.00,343.76,755.87,10.5808,79.22,-232.1730
2500000,85.00,228.59,764.51,11.2758,88.22,-109.6390
2550000,76.00,309.24,765.92,10.1266,83.53,-194.6480
2600000,52.00,522.12,692.16,9.6810,58.85,-426.9040
2650000,76.00,289.39,721.73,12.3715,57.41,-179.2170
2700000,77.00,295.04,761.82,11.2984,77.30,-180.3580
2750000,65.00,392.53,726.68,11.2220,52.51,-287.3620
2800000,89.00,244.24,772.67,10.4975,147.87,-122.4730
2850000,75.00,296.82,719.71,12.2029,54.43,-187.3490
2900000,53.00,517.91,769.30,8.4618,69.11,-414.4800
2950000,63.00,472.19,767.94,7.0178,148.11,-363.8960
