TimeSteps,Reward Found %,Avg Steps,Avg Tiles,Avg Tiles Per Step,Avg Steps to Reward,Avg Score
50000,12.00,191.11,233.06,1.5622,96.50,-161.8040
100000,16.00,208.28,254.06,1.7526,129.12,-174.8740
150000,19.00,224.11,253.80,1.6662,119.58,-189.2300
200000,36.00,214.13,272.31,2.0381,108.44,-168.8990
250000,26.00,215.86,271.62,2.0827,86.19,-175.6980
300000,23.00,213.36,268.92,1.9482,113.83,-174.9680
350000,31.00,267.02,259.52,2.1966,76.48,-225.5680
400000,30.00,385.55,267.65,1.8049,108.57,-343.7850
450000,40.00,411.10,250.23,2.2222,73.97,-366.0770
500000,33.00,526.31,270.64,1.8444,71.61,-482.7460
550000,38.00,557.21,259.15,1.9334,62.08,-512.2950
600000,46.00,516.27,264.41,2.3401,86.87,-466.8290
650000,33.00,671.56,335.66,1.5659,128.73,-621.4940
700000,47.00,590.51,361.30,2.1949,199.53,-530.8800
750000,43.00,623.22,366.95,2.1632,135.72,-565.0250
800000,34.00,701.24,348.09,2.1476,77.97,-649.4310
850000,35.00,677.08,339.58,2.4161,68.40,-625.6220
900000,41.00,637.49,338.21,2.8811,88.00,-583.1690
950000,33.00,713.23,366.97,2.2618,82.27,-660.0330
1000000,51.00,538.25,337.06,3.1534,83.61,-479.0440
1050000,51.00,528.65,349.40,3.1789,81.02,-468.2100
1100000,58.00,509.06,370.46,3.1733,142.64,-443.0140
1150000,67.00,453.79,398.09,3.3733,172.94,-380.4810
1200000,79.00,363.15,414.76,3.8232,187.48,-282.1740
1250000,75.00,344.88,409.75,4.1425,130.73,-266.4050
1300000,82.00,341.00,451.84,3.7773,194.40,-254.8160
1350000,80.00,306.80,426.73,4.4843,127.50,-224.1270
1400000,87.00,277.02,410.31,4.5974,165.40,-192.4890
1450000,85.00,275.00,441.93,4.4994,142.82,-188.3070
1500000,89.00,226.72,410.48,4.9267,128.18,-141.1720
1550000,87.00,254.32,407.22,5.2338,139.31,-170.0980
1600000,90.00,235.96,428.44,5.2251,148.40,-148.1160
1650000,98.00,157.01,431.72,5.6771,139.32,-64.8380
1700000,94.00,203.98,464.03,5.3208,151.64,-110.5770
1750000,95.00,191.76,433.15,5.5835,147.96,-100.9450
1800000,96.00,192.41,469.38,5.3495,157.76,-97.4720
1850000,99.00,196.57,510.30,5.3210,188.21,-96.0400
1900000,96.00,195.70,487.65,5.1966,161.19,-98.9350
1950000,97.00,153.87,475.05,5.8548,126.96,-57.8650
2000000,93.00,214.45,522.22,5.4232,153.52,-115.7280
2050000,96.00,231.80,564.82,4.8928,198.79,-127.3180
2100000,90.00,277.60,548.89,4.8610,194.67,-177.7110
2150000,90.00,291.26,594.10,4.4926,209.84,-186.8500
2200000,73.00,445.68,635.13,3.8878,234.21,-345.6670
2250000,85.00,413.49,668.62,3.6595,305.75,-304.1280
2300000,77.00,420.66,664.16,3.6680,240.44,-315.7440
2350000,81.00,391.38,636.36,3.9583,242.99,-287.2440
2400000,85.00,360.79,637.80,3.8600,243.75,-254.5100
2450000,80.00,391.71,633.55,4.0024,233.64,-288.3550
2500000,69.00,486.36,663.37,3.5410,244.81,-385.5230
2550000,72.00,466.45,666.58,3.5593,249.62,-363.7920
2600000,60.00,560.06,721.48,3.0655,250.77,-457.9120
2650000,62.00,598.59,748.97,2.5800,337.85,-492.6930
2700000,52.00,680.64,766.32,2.5677,376.69,-578.0080
2750000,45.00,729.63,786.80,1.9904,369.84,-628.4500
2800000,38.00,764.69,792.31,1.9679,341.61,-666.4590
2850000,49.00,678.18,759.31,2.4483,327.57,-577.7490
2900000,36.00,787.71,801.59,1.7890,367.64,-689.5510
2950000,45.00,711.63,777.81,2.2168,329.84,-611.3490
3000000,43.00,742.04,786.41,1.8945,368.28,-641.8990
3050000,38.00,790.37,804.26,1.7321,409.18,-690.9440
3100000,35.00,797.73,801.46,1.8249,377.51,-700.0840
3150000,30.00,778.41,775.38,2.1945,205.37,-685.8720
3200000,30.00,831.45,791.12,1.6535,382.17,-737.3380
3250000,32.00,804.39,802.53,1.8583,337.72,-708.1370
3300000,29.00,838.60,829.59,1.4577,384.69,-741.1410
3350000,26.00,849.15,823.13,1.4913,361.73,-753.8370
3400000,28.00,816.48,812.81,1.7115,282.86,-721.1990
3450000,19.00,917.20,844.73,1.1063,461.89,-823.2270
3500000,17.00,884.28,829.99,1.5609,202.12,-792.7810
