TimeSteps,Reward Found %,Avg Steps,Avg Tiles,Avg Tiles Per Step,Avg Steps to Reward,Avg Score
50000,4.00,983.32,208.40,1.3045,7.00,-960.4800
100000,17.00,852.52,219.78,2.8438,15.29,-822.0420
150000,21.00,812.00,219.85,3.7550,14.48,-779.5150
200000,81.00,206.28,223.32,14.3583,14.47,-143.4480
250000,98.00,31.26,222.23,21.8949,11.00,39.9630
300000,100.00,8.22,224.38,28.7675,8.22,64.2180
350000,100.00,7.90,224.29,29.7948,7.90,64.5290
400000,100.00,7.43,224.30,31.3591,7.43,65.0000
450000,100.00,7.52,223.89,30.7873,7.52,64.8690
500000,100.00,7.59,224.50,30.5157,7.59,64.8600
550000,100.00,7.89,224.43,29.6663,7.89,64.5530
600000,100.00,7.60,224.21,30.8741,7.60,64.8210
650000,100.00,7.70,224.36,29.9588,7.70,64.7360
700000,100.00,8.03,224.31,29.5530,8.03,64.4010
750000,100.00,8.19,223.71,28.7590,8.19,64.1810
800000,100.00,8.30,221.91,28.3907,8.30,63.8910
850000,100.00,8.61,223.78,27.5703,8.61,63.7680
900000,100.00,7.42,222.60,31.2212,7.42,64.8400
950000,100.00,7.45,223.21,30.6413,7.45,64.8710
1000000,97.00,38.03,222.70,29.7092,7.54,32.7400
1050000,95.00,58.96,222.86,27.9402,8.17,10.8260
1100000,100.00,8.81,223.83,29.3983,8.81,63.5730
1150000,100.00,8.96,217.11,28.9883,8.96,62.7510
1200000,100.00,8.24,222.12,28.1067,8.24,63.9720
1250000,100.00,8.83,223.17,27.1504,8.83,63.4870
1300000,100.00,9.39,222.99,26.3396,9.39,62.9090
1350000,98.00,29.60,222.03,25.9583,9.31,41.6030
1400000,97.00,38.88,222.04,27.3273,8.41,31.8240
1450000,100.00,9.08,221.78,27.4412,9.08,63.0980
1500000,100.00,9.07,221.48,27.0061,9.07,63.0780
1550000,100.00,10.08,223.42,25.4864,10.08,62.2620
1600000,100.00,9.18,221.62,27.1591,9.18,62.9820
1650000,100.00,9.45,221.91,26.1518,9.45,62.7410
1700000,100.00,9.96,220.99,25.1155,9.96,62.1390
1750000,100.00,7.84,223.59,31.0372,7.84,64.5190
1800000,100.00,8.24,223.81,29.9933,8.24,64.1410
1850000,100.00,10.03,221.92,26.3811,10.03,62.1620
1900000,100.00,8.35,222.89,27.6166,8.35,63.9390
1950000,100.00,8.98,222.54,26.1407,8.98,63.2740
2000000,100.00,9.09,222.54,26.2664,9.09,63.1640
2050000,100.00,11.22,221.84,25.4085,11.22,60.9640
2100000,100.00,8.79,221.46,27.1755,8.79,63.3560
2150000,100.00,8.84,221.22,27.3994,8.84,63.2820
2200000,100.00,11.31,222.04,25.6132,11.31,60.8940
2250000,100.00,8.82,223.97,29.8569,8.82,63.5770
2300000,100.00,8.67,223.18,30.9954,8.67,63.6480
2350000,100.00,8.81,222.71,30.1104,8.81,63.4610
2400000,100.00,7.59,222.75,30.4690,7.59,64.6850
2450000,100.00,7.69,223.13,30.0629,7.69,64.6230
2500000,100.00,9.67,222.09,27.5440,9.67,62.5390
2550000,100.00,8.26,224.16,28.1227,8.26,64.1560
2600000,100.00,8.77,221.14,27.0972,8.77,63.3440
2650000,100.00,8.13,223.88,28.4837,8.13,64.2580
2700000,100.00,9.34,221.76,25.9357,9.34,62.8360
2750000,100.00,8.10,220.18,28.5574,8.10,63.9180
2800000,100.00,8.36,222.46,27.6677,8.36,63.8860
2850000,100.00,8.52,222.76,27.1654,8.52,63.7560
2900000,100.00,8.57,221.34,27.0700,8.57,63.5640
2950000,100.00,8.63,223.01,26.8572,8.63,63.6710
3000000,100.00,8.89,222.54,26.4057,8.89,63.3640
3050000,100.00,8.82,221.98,26.7603,8.82,63.3780
3100000,100.00,8.27,221.89,28.1205,8.27,63.9190
3150000,100.00,8.56,221.15,26.9315,8.56,63.5550
3200000,100.00,8.48,219.96,27.2657,8.48,63.5160
3250000,100.00,7.64,224.46,30.4446,7.64,64.8060
3300000,100.00,7.71,223.90,30.2473,7.71,64.6800
3350000,100.00,8.36,224.01,28.0719,8.36,64.0410
3400000,100.00,8.30,223.85,28.3711,8.30,64.0850
