TimeSteps,Reward Found %,Avg Steps,Avg Tiles,Avg Tiles Per Step,Avg Steps to Reward,Avg Score
50000,3.00,993.87,753.89,1.6294,19.67,-916.9810
100000,4.00,984.33,719.60,1.5975,32.25,-910.3700
150000,12.00,904.02,812.06,4.7561,24.17,-816.8140
200000,27.00,757.33,1021.02,8.9493,36.33,-641.7280
250000,32.00,705.17,1144.96,12.4033,27.66,-574.6740
300000,56.00,472.70,1193.27,18.6706,39.54,-325.3730
350000,42.00,604.04,1044.81,16.4052,24.10,-478.5590
400000,42.00,602.83,992.83,17.8165,21.21,-482.5470
450000,51.00,518.36,1172.69,19.3805,32.55,-375.5910
500000,53.00,497.29,1140.74,19.6236,30.21,-356.7160
550000,59.00,436.97,1139.16,22.2730,29.03,-293.5540
600000,45.00,577.42,1096.16,16.1399,31.60,-445.3040
650000,64.00,391.84,1172.03,21.0744,36.25,-242.6370
700000,51.00,516.88,1197.14,19.6565,29.65,-371.6660
750000,51.00,519.87,1281.49,17.8013,35.51,-366.2210
800000,65.00,384.05,1247.51,21.7651,39.46,-226.7990
850000,60.00,429.81,1267.06,21.9920,33.68,-273.1040
900000,72.00,308.37,1195.84,27.5636,30.07,-152.7860
950000,68.00,348.90,1229.18,25.9773,31.21,-191.9820
1000000,52.00,511.64,1175.68,16.1879,38.69,-368.0720
1050000,62.00,408.92,1166.93,22.8142,31.94,-261.2270
1100000,75.00,279.12,1189.35,28.7863,30.83,-122.6850
1150000,67.00,368.11,1285.99,19.4546,45.06,-206.0110
1200000,67.00,362.47,1169.92,22.4600,36.64,-211.9780
1250000,62.00,412.35,1222.41,20.0737,37.47,-259.1090
1300000,62.00,418.55,1197.09,17.5545,47.47,-267.8410
1350000,42.00,608.18,1218.34,13.6864,33.95,-465.3460
1400000,75.00,295.62,1227.87,22.3510,52.83,-135.3330
1450000,59.00,439.71,1260.82,20.3595,33.68,-284.1280
1500000,74.00,293.82,1205.99,24.4242,37.27,-136.2210
1550000,50.00,526.62,1155.00,17.9389,29.24,-386.1200
1600000,54.00,490.05,1205.59,17.8689,35.20,-342.4910
1650000,69.00,352.94,1322.47,21.8951,51.45,-186.1930
1700000,69.00,344.46,1200.81,22.7271,39.16,-189.8790
1750000,78.00,259.32,1209.81,27.7489,43.64,-99.3390
1800000,80.00,257.27,1362.91,25.3853,65.59,-80.9790
1850000,73.00,303.04,1168.75,24.4669,36.38,-149.6650
1900000,79.00,258.48,1287.80,26.1719,54.99,-90.2000
1950000,74.00,304.85,1256.77,21.6631,52.18,-142.1730
2000000,60.00,427.91,1270.99,22.4821,30.52,-270.8110
2050000,76.00,277.81,1224.90,25.6439,42.17,-117.3200
2100000,74.00,293.29,1234.76,25.7517,36.55,-132.8140
2150000,55.00,478.30,1263.51,20.5933,31.82,-324.4490
2200000,72.00,319.58,1284.51,22.0430,45.64,-155.1290
2250000,64.00,389.36,1256.91,24.8145,32.38,-231.6690
2300000,75.00,286.11,1170.66,26.5363,40.15,-131.5440
2350000,84.00,200.50,1147.66,29.7360,43.64,-43.7340
2400000,91.00,136.60,1239.95,30.6860,48.84,32.8950
2450000,86.00,188.08,1235.45,27.0058,52.00,-21.5350
2500000,75.00,293.24,1286.06,24.6403,49.65,-127.1340
2550000,84.00,197.78,1205.75,28.7804,40.40,-35.2050
2600000,73.00,308.25,1226.51,25.1977,43.52,-149.0990
2650000,70.00,338.13,1274.67,22.9908,44.19,-175.6630
2700000,78.00,259.83,1283.18,26.2719,44.29,-92.5120
2750000,70.00,330.58,1214.96,26.4260,33.40,-174.0840
2800000,65.00,385.68,1394.40,22.9464,41.97,-213.7400
2850000,78.00,254.32,1236.28,27.3276,37.23,-91.6920
2900000,76.00,271.02,1179.22,27.0981,33.24,-115.0980
2950000,61.00,421.53,1292.01,21.7240,36.34,-261.8290
3000000,63.00,403.34,1305.82,21.0563,38.83,-241.2580
3050000,77.00,259.31,1182.02,28.8177,30.90,-102.6080
3100000,80.00,250.21,1259.49,25.9867,56.76,-84.2610
3150000,71.00,323.92,1273.17,24.5268,37.97,-161.1030
3200000,75.00,279.82,1211.84,28.1516,31.76,-121.1360
3250000,74.00,289.22,1163.98,28.4638,31.05,-135.8220
3300000,70.00,330.67,1271.69,25.9474,33.53,-168.5010
3350000,77.00,265.56,1241.38,27.4905,39.01,-102.9220
3400000,84.00,191.84,1142.46,31.4835,33.33,-35.5940
3450000,79.00,243.99,1244.89,28.6660,36.65,-80.0010
3500000,73.00,306.75,1203.78,24.0230,41.47,-149.8720
3550000,82.00,222.72,1226.04,25.1125,46.83,-59.1160
3600000,86.00,185.94,1283.20,27.8477,49.51,-14.6200
3650000,73.00,302.92,1176.05,27.5862,36.22,-148.8150
3700000,79.00,244.85,1224.45,29.1228,37.73,-82.9050
3750000,73.00,310.87,1263.69,22.0336,47.11,-148.0010
3800000,72.00,322.43,1275.29,22.6314,49.60,-158.9010
3850000,72.00,311.59,1241.56,27.7729,34.54,-151.4340
3900000,89.00,151.75,1159.64,31.4360,43.94,8.7140
3950000,65.00,386.46,1263.40,22.5319,43.17,-227.6200
4000000,79.00,261.35,1282.67,27.1276,58.62,-93.5830
4050000,73.00,298.21,1136.94,28.4466,29.77,-148.0160
4100000,76.00,277.10,1273.83,24.4707,41.24,-111.7170
4150000,72.00,321.54,1328.44,21.5141,48.36,-152.6960
4200000,81.00,225.77,1179.57,29.5646,38.53,-67.3130
4250000,76.00,270.74,1227.55,28.1341,32.87,-109.9850
4300000,83.00,203.50,1136.15,29.9209,35.45,-48.3850
4350000,75.00,286.37,1290.56,26.8255,40.49,-119.8140
4400000,78.00,253.58,1189.30,28.1376,36.28,-95.6500
4450000,69.00,344.88,1325.82,25.0246,39.77,-177.7980
4500000,83.00,215.44,1196.41,27.6816,49.83,-54.2990
4550000,80.00,239.02,1224.25,25.5105,42.77,-76.5950
4600000,79.00,271.33,1363.87,24.2501,71.25,-95.4430
4650000,87.00,202.44,1285.46,24.7904,79.68,-30.3940
4700000,71.00,318.78,1094.84,27.1869,30.73,-173.7960
4750000,77.00,268.38,1271.59,26.9866,42.68,-102.7210
