TimeSteps,Reward Found %,Avg Steps,Avg Tiles,Avg Tiles Per Step,Avg Steps to Reward,Avg Score
50000,7.00,952.81,192.72,1.1615,7.00,-930.0380
100000,13.00,892.34,158.13,1.6949,11.23,-870.0270
150000,64.00,376.74,134.50,7.0458,12.66,-331.2900
200000,74.00,276.35,136.78,7.8708,13.66,-225.6720
250000,89.00,125.26,108.84,8.6248,14.18,-69.8760
300000,83.00,182.69,106.31,9.0991,10.37,-130.5590
350000,92.00,92.29,104.24,9.9688,11.27,-35.8660
400000,100.00,11.50,100.68,10.8173,11.50,48.5680
450000,95.00,61.20,99.65,10.2420,10.53,-3.7350
500000,96.00,50.31,97.77,10.5427,9.74,7.4670
550000,96.00,49.19,96.29,11.1625,8.57,8.4390
600000,95.00,59.47,96.21,11.3067,8.71,-2.3490
650000,85.00,163.83,126.83,10.3252,12.04,-108.6470
700000,85.00,170.35,139.09,8.2505,19.71,-113.9410
750000,100.00,9.86,109.74,12.0020,9.86,51.1140
800000,98.00,30.61,114.02,11.4803,10.34,29.7920
850000,100.00,10.32,111.80,11.8007,10.32,50.8600
900000,91.00,99.71,101.02,10.9317,8.30,-44.1080
950000,98.00,31.75,117.58,11.4404,11.50,29.0080
1000000,93.00,84.88,124.32,10.4349,14.19,-25.9480
1050000,83.00,181.49,124.17,10.4376,8.93,-127.5730
1100000,86.00,153.44,127.18,10.1818,11.72,-97.7220
1150000,93.00,82.12,119.82,11.2599,11.23,-23.6380
1200000,55.00,464.83,118.09,7.4894,7.33,-425.5210
1250000,75.00,261.91,125.93,9.8061,7.88,-211.8170
1300000,66.00,353.31,120.65,8.4082,7.80,-308.2450
1350000,50.00,525.28,156.05,3.8877,26.56,-484.6750
1400000,27.00,750.44,121.90,2.8568,10.81,-724.7500
1450000,67.00,347.57,151.59,7.9019,14.40,-298.9110
1500000,58.00,447.76,174.62,4.1212,30.48,-401.2980
1550000,50.00,523.92,157.33,3.6041,23.84,-483.1870
1600000,86.00,185.90,196.38,5.0843,49.47,-123.2620
1650000,63.00,399.58,187.77,5.0780,32.86,-349.3030
1700000,44.00,585.95,199.12,3.1678,28.43,-544.0380
1750000,47.00,553.40,188.08,4.1599,22.72,-511.0920
1800000,49.00,533.80,189.03,4.3819,23.59,-490.3970
1850000,42.00,605.85,200.80,3.3829,28.40,-564.7700
1900000,43.00,594.10,191.91,3.8521,24.23,-553.4090
1950000,39.00,632.84,191.06,3.6802,21.03,-594.2340
2000000,44.00,584.74,193.71,3.7362,25.68,-543.3690
2050000,32.00,704.58,202.88,2.5783,25.81,-668.2920
2100000,48.00,543.44,186.54,4.3923,22.83,-500.7860
2150000,97.00,88.21,206.52,4.6399,59.27,-19.0580
2200000,43.00,598.67,207.23,2.8680,34.86,-556.4470
2250000,51.00,519.06,203.41,3.3224,33.92,-473.2190
2300000,55.00,481.49,192.25,3.8448,37.62,-434.7650
2350000,65.00,382.67,198.45,4.0797,37.34,-330.3250
2400000,74.00,297.15,199.73,4.4365,41.77,-240.1770
2450000,48.00,549.26,205.74,3.1594,34.96,-504.6860
2500000,53.00,521.22,202.73,3.0210,75.36,-474.4470
2550000,69.00,339.81,189.98,5.6624,32.42,-286.3120
2600000,45.00,579.25,205.14,3.0242,35.67,-536.2360
2650000,93.00,104.40,192.58,5.8708,35.18,-38.6420
2700000,53.00,499.47,202.51,3.7170,34.32,-452.7190
2750000,44.00,586.06,197.30,3.5735,28.68,-544.3300
2800000,24.00,781.73,192.29,2.7389,14.54,-750.5010
2850000,18.00,843.85,207.35,1.6665,23.17,-814.1150
2900000,37.00,657.98,196.11,3.2362,34.76,-619.8690
