TimeSteps,Reward Found %,Avg Steps,Avg Tiles,Avg Tiles Per Step,Avg Steps to Reward,Avg Score
50000,7.00,953.32,375.52,1.2027,14.29,-912.2680
100000,3.00,993.61,157.10,0.5164,11.00,-976.4000
150000,6.00,963.65,243.03,0.8864,18.17,-936.3470
200000,13.00,894.35,336.59,1.5711,26.69,-854.1910
250000,17.00,856.73,416.08,1.7336,40.06,-806.6220
300000,13.00,895.86,366.81,1.4247,38.31,-852.6790
350000,19.00,836.10,389.24,2.1095,35.05,-787.6760
400000,21.00,815.09,373.97,2.4188,29.19,-767.1930
450000,17.00,855.35,370.74,1.9284,31.94,-809.7760
500000,18.00,844.37,339.53,2.1130,26.06,-801.4170
550000,16.00,864.86,379.57,1.8744,29.38,-818.9030
600000,28.00,744.91,380.84,3.1972,27.25,-692.8260
650000,24.00,795.59,592.87,2.1954,72.29,-724.3030
700000,39.00,651.81,663.20,3.0388,69.67,-565.9900
750000,9.00,933.09,179.03,1.2125,13.89,-910.6870
800000,3.00,993.67,168.53,0.5172,13.00,-975.3170
850000,22.00,811.03,563.88,2.1332,55.95,-743.6420
900000,22.00,807.92,530.25,2.4425,41.82,-743.8950
950000,10.00,922.88,241.13,1.4497,12.80,-893.7670
1000000,19.00,837.30,464.73,2.1809,41.37,-781.3270
1050000,17.00,855.82,500.66,2.1912,34.71,-797.2540
1100000,20.00,827.31,510.08,2.3485,40.55,-766.3020
1150000,41.00,623.61,648.75,4.4422,47.44,-538.2350
1200000,17.00,855.03,357.36,1.9055,30.06,-810.7940
1250000,18.00,846.47,413.18,1.8396,37.72,-796.1520
1300000,9.00,937.81,664.91,1.2244,66.33,-866.8190
1350000,26.00,771.78,538.92,2.0837,53.92,-704.8880
1400000,12.00,905.99,412.63,1.1521,40.58,-858.7270
1450000,36.00,676.17,952.76,4.3579,57.81,-562.8940
1500000,28.00,757.87,1022.40,2.6378,73.54,-641.6300
1550000,22.00,810.86,552.71,1.7242,55.18,-744.5890
1600000,32.00,714.92,623.99,3.2999,58.12,-636.5210
1650000,22.00,813.52,579.77,1.8912,67.27,-744.5430
1700000,30.00,748.68,1183.61,3.4486,106.27,-615.3190
1750000,19.00,839.77,574.20,1.8708,54.37,-772.8500
1800000,7.00,956.62,722.05,1.2128,61.43,-880.9150
1850000,34.00,699.29,1028.78,3.9663,68.97,-579.4120
1900000,29.00,742.73,1037.88,3.6950,54.10,-624.4420
1950000,35.00,704.91,1193.59,3.8409,112.31,-568.0510
2000000,28.00,756.56,1054.50,3.4697,68.86,-637.1100
2050000,29.00,747.72,1055.74,3.5441,71.31,-627.6460
2100000,29.00,750.12,1102.60,3.5461,79.59,-625.3600
2150000,36.00,676.38,941.20,4.2709,58.39,-564.2600
2200000,20.00,832.19,676.32,2.1556,64.95,-754.5580
2250000,43.00,609.98,954.25,4.7902,61.16,-493.0550
2300000,37.00,668.22,910.23,4.2918,62.43,-558.6970
2350000,36.00,679.48,721.17,3.5622,67.00,-589.3630
2400000,26.00,773.48,805.97,2.9607,60.46,-679.8830
2450000,19.00,841.20,748.32,2.2729,61.89,-756.8680
2500000,29.00,757.04,1102.60,3.5273,103.45,-632.2800
2550000,26.00,776.51,770.11,2.8417,72.12,-686.4990
2600000,25.00,781.34,660.78,2.7843,53.36,-702.7620
2650000,5.00,973.42,162.93,0.7411,12.40,-954.6270
2700000,47.00,585.54,1079.61,4.9855,91.11,-454.0790
2750000,39.00,657.78,1053.46,4.2765,84.97,-532.9340
2800000,27.00,773.98,701.97,2.1453,98.00,-690.2830
2850000,30.00,764.19,1181.53,3.4790,157.97,-631.0370
2900000,34.00,714.78,1176.16,3.3415,114.53,-580.1640
2950000,2.00,1003.78,216.74,0.4386,13.00,-981.1060
3000000,19.00,839.19,654.75,2.3383,51.32,-764.2150
3050000,22.00,812.19,663.68,2.2829,61.23,-734.8220
3100000,21.00,814.57,369.14,2.5744,26.71,-767.1560
3150000,31.00,726.81,1006.16,3.8087,65.32,-610.6940
3200000,26.00,774.01,651.29,2.6850,62.50,-695.8810
3250000,37.00,672.43,1010.97,4.3473,73.81,-552.8330
3300000,36.00,676.20,938.25,4.4143,57.89,-564.3750
3350000,20.00,829.52,657.78,2.0475,51.60,-753.7420
3400000,24.00,791.92,596.58,2.4538,57.00,-720.2620
3450000,25.00,784.12,747.54,2.9376,64.48,-696.8660
3500000,22.00,811.73,787.32,2.6832,59.14,-721.9980
3550000,31.00,736.79,856.58,3.1936,97.52,-635.6320
3600000,18.00,856.58,896.77,1.8634,93.89,-757.9030
3650000,14.00,892.15,628.49,1.4831,82.21,-822.3010
3700000,21.00,821.62,1116.36,2.9459,60.29,-699.4840
3750000,21.00,821.17,922.39,2.7791,58.14,-718.4310
3800000,6.00,963.30,192.25,0.9120,12.33,-941.0750
3850000,21.00,824.41,1131.73,2.9241,73.57,-700.7370
3900000,30.00,735.86,1011.79,3.8573,63.53,-619.6810
3950000,16.00,868.06,635.10,2.0838,49.38,-796.5500
4000000,36.00,690.75,1070.82,3.3377,98.31,-565.6680
4050000,29.00,743.71,707.84,3.0597,57.48,-658.4260
4100000,23.00,800.83,639.26,2.5883,53.70,-725.4040
4150000,28.00,751.61,937.36,3.6092,51.18,-643.8740
4200000,20.00,830.35,1042.95,2.9477,55.75,-716.0550
4250000,16.00,865.75,500.43,2.0419,34.94,-807.7070
4300000,25.00,790.66,1142.86,3.1515,90.64,-663.8740
4350000,26.00,768.07,617.28,3.1535,39.65,-693.3420
4400000,29.00,751.86,1130.53,3.7193,85.59,-624.3070
4450000,19.00,839.46,670.25,2.3333,52.74,-762.9350
4500000,17.00,862.13,882.96,2.2431,71.82,-765.3340
4550000,26.00,777.39,839.25,2.9983,75.50,-680.4650
4600000,32.00,730.83,1186.70,3.6937,107.84,-596.1600
4650000,21.00,825.86,864.44,2.5441,80.48,-728.9160
4700000,24.00,788.71,610.87,2.8533,43.62,-715.6230
4750000,28.00,758.83,827.46,3.1376,76.96,-662.0840
4800000,48.00,592.08,1193.35,4.7933,124.17,-448.7450
4850000,19.00,847.97,1173.10,2.7850,97.53,-721.1600
4900000,40.00,656.74,1165.66,4.3834,105.85,-520.1740
4950000,24.00,792.64,1090.23,3.2884,60.00,-671.6170
5000000,27.00,780.65,910.70,2.6997,122.70,-676.0800
5050000,27.00,778.23,1197.53,3.2191,113.74,-644.9770
5100000,33.00,718.60,1137.09,3.7502,98.55,-588.3910
5150000,37.00,700.89,1324.12,3.9391,150.73,-549.9780
5200000,44.00,621.35,1227.82,4.6920,108.89,-476.5680
5250000,35.00,702.90,1266.34,4.0154,106.57,-558.7660
5300000,25.00,794.46,1325.91,3.3013,105.84,-649.3690
5350000,20.00,829.65,874.66,2.8662,52.25,-732.1840
5400000,21.00,838.00,1262.95,2.6768,138.29,-701.2050
5450000,19.00,842.23,968.22,2.5687,67.32,-735.9080
5500000,34.00,724.65,1205.63,3.3365,143.56,-587.0870
5550000,18.00,866.26,1290.49,2.4072,147.67,-728.2110
5600000,31.00,736.58,1247.72,3.7907,96.84,-596.3080
5650000,31.00,740.65,1288.03,3.7345,109.97,-596.3470
5700000,29.00,761.12,1252.12,3.4416,117.52,-621.4080
5750000,21.00,830.97,1008.40,2.4728,104.81,-719.6300
5800000,24.00,816.87,1249.78,2.6956,160.96,-679.8920
5850000,26.00,779.68,1259.38,3.4782,84.31,-640.7420
5900000,26.00,784.44,1181.28,3.1028,102.62,-653.3120
5950000,21.00,818.64,789.44,2.6577,46.10,-729.1960
6000000,21.00,820.18,1044.69,3.0096,53.43,-705.2110
6050000,35.00,733.68,1374.03,3.3989,194.51,-578.7770
6100000,28.00,763.23,1279.49,3.5791,92.68,-621.2810
6150000,17.00,866.83,1287.67,2.5220,99.47,-729.5630
6200000,25.00,789.32,1174.72,3.2414,85.28,-659.3480
6250000,34.00,714.48,1190.23,3.9679,113.65,-578.4570
6300000,22.00,823.28,1224.12,2.8512,111.64,-689.8680
6350000,15.00,880.68,981.23,2.2003,68.53,-775.0570
6400000,32.00,738.10,1185.73,3.2900,130.56,-603.5270
6450000,30.00,750.80,1252.89,3.5618,113.33,-610.5110
6500000,32.00,729.39,1284.09,3.7851,103.34,-584.9810
6550000,22.00,813.47,1082.88,3.0187,67.05,-694.1820
6600000,23.00,812.38,1217.04,2.9781,103.91,-679.1760
6650000,31.00,731.10,1196.54,3.8702,79.16,-595.9460
6700000,24.00,798.94,1270.46,3.3229,86.25,-659.8940
6750000,22.00,822.23,1348.37,3.1153,106.86,-676.3930
6800000,24.00,803.45,1320.52,3.2320,105.04,-659.3980
6850000,25.00,793.98,1321.26,3.3684,103.92,-649.3540
6900000,21.00,833.44,1228.58,2.7740,116.57,-700.0820
6950000,15.00,886.56,1265.73,2.3411,107.73,-752.4870
7000000,23.00,815.84,1338.87,3.0669,118.96,-670.4530
7050000,27.00,776.08,1296.85,3.4095,105.78,-632.8950
7100000,26.00,775.58,1062.52,3.2691,68.54,-656.3280
7150000,35.00,697.54,1205.59,4.1782,91.26,-559.4810
7200000,18.00,872.57,1334.39,2.3409,182.72,-730.1310
7250000,24.00,805.85,1341.38,3.1706,115.04,-659.7120
7300000,23.00,822.95,1043.52,2.2064,149.87,-707.0980
7350000,20.00,840.55,1220.57,2.7122,106.75,-708.4930
7400000,45.00,614.80,1048.49,4.3195,114.67,-487.4510
7450000,34.00,719.23,1400.54,4.0064,127.62,-562.1760
7500000,20.00,840.15,1224.91,2.7699,104.75,-707.6590
7550000,28.00,773.01,1441.67,3.5245,127.61,-614.8430
7600000,24.00,804.69,1238.81,3.0319,110.21,-668.8090
7650000,25.00,803.97,1277.86,2.8954,143.88,-663.6840
7700000,28.00,773.78,1254.25,3.1400,130.36,-634.3550
7750000,39.00,682.22,1403.51,4.1680,147.64,-522.3690
7800000,32.00,736.06,1132.43,3.2963,124.19,-606.8170
7850000,37.00,680.57,1230.96,4.2431,95.81,-538.9740
7900000,27.00,773.67,1165.09,3.2653,96.85,-643.6610
7950000,31.00,744.63,1448.65,3.7966,122.81,-584.2650
8000000,25.00,811.18,1319.16,2.7707,172.72,-666.7640
8050000,25.00,798.20,1211.12,3.0191,120.80,-664.5880
8100000,28.00,764.08,1240.88,3.6498,95.71,-625.9920
8150000,16.00,882.08,1332.44,2.3761,137.00,-740.8360
8200000,43.00,633.02,1077.42,4.0501,114.74,-503.7780
8250000,31.00,744.92,985.79,3.0294,123.74,-630.8410
8300000,28.00,773.34,1261.80,3.1358,128.79,-633.1600
8350000,22.00,826.10,1286.66,2.8329,124.45,-686.4340
8400000,33.00,734.15,1230.08,3.4067,145.67,-594.6420
8450000,41.00,661.63,1377.70,4.3672,140.17,-503.3600
8500000,32.00,735.60,1323.89,3.7303,122.75,-587.2110
8550000,27.00,771.69,1304.49,3.5753,89.52,-627.7410
8600000,31.00,737.08,1273.61,3.7776,98.45,-594.2190
8650000,15.00,881.60,1124.85,2.3666,74.67,-761.6150
8700000,35.00,722.90,1442.59,3.8210,163.71,-561.1410
8750000,26.00,784.85,1334.81,3.4074,104.19,-638.3690
8800000,25.00,786.25,1287.87,3.5126,73.00,-644.9630
8850000,32.00,735.24,1323.20,3.6820,121.62,-586.9200
8900000,34.00,721.67,1284.00,3.8310,134.79,-576.2700
8950000,29.00,764.94,1140.39,3.0528,130.69,-636.4010
9000000,20.00,843.67,1389.81,2.8548,122.35,-694.6890
9050000,30.00,745.33,1288.22,3.7413,95.10,-601.5080
9100000,24.00,802.21,1233.37,3.0866,99.88,-666.8730
9150000,28.00,783.79,1276.35,2.9362,166.11,-642.1550
9200000,25.00,800.87,1266.06,2.9559,131.48,-661.7640
9250000,21.00,834.70,1292.85,2.7903,122.57,-694.9150
9300000,32.00,740.90,1415.47,3.7616,139.31,-583.3530
9350000,30.00,756.12,1395.07,3.6825,131.07,-601.6130
9400000,35.00,715.84,1410.24,3.9338,143.54,-557.3160
9450000,21.00,825.47,1273.68,3.0716,78.62,-687.6020
9500000,12.00,918.54,1165.39,1.9407,145.17,-796.0010
9550000,20.00,846.84,1265.68,2.6010,138.20,-710.2720
9600000,35.00,698.66,1310.98,4.3496,94.46,-550.0620
9650000,20.00,846.56,1289.54,2.6095,136.80,-707.6060
9700000,29.00,766.37,1450.88,3.6240,135.62,-606.7820
9750000,24.00,813.02,1228.28,2.6653,144.92,-678.1920
9800000,27.00,779.90,1108.82,3.0661,119.93,-655.5180
9850000,38.00,684.20,1359.20,4.1703,129.79,-529.2800
9900000,25.00,804.96,1272.08,2.8084,147.84,-665.2520
9950000,33.00,720.68,1090.48,3.5691,104.85,-595.1320
10000000,37.00,680.07,1311.54,4.4210,94.46,-530.4160
