TimeSteps,Reward Found %,Avg Steps,Avg Tiles,Avg Tiles Per Step,Avg Steps to Reward,Avg Score
50000,35.00,105.64,220.08,2.7941,64.11,-66.1320
100000,33.00,102.55,217.23,3.8602,50.88,-64.3270
150000,18.00,110.15,217.10,3.0304,28.83,-79.4400
200000,27.00,105.71,219.16,3.1459,45.44,-70.2940
250000,28.00,103.66,218.66,3.6367,41.07,-67.7940
300000,27.00,105.79,218.88,3.4035,45.74,-70.4020
550000,36.00,97.93,219.56,3.7417,44.47,-57.9740
