TimeSteps,Reward Found %,Avg Steps,Avg Tiles,Avg Tiles Per Step,Avg Steps to Reward,Avg Score
8150000,22.00,1611.22,1014.15,2.6212,62.64,-1498.8050
8200000,15.00,1756.88,1030.19,1.5559,107.20,-1646.3610
8250000,7.00,1906.36,392.15,0.9740,24.57,-1863.6450
8300000,3.00,1987.00,306.88,0.5058,14.67,-1954.8120
8350000,14.00,1764.81,521.65,1.8158,25.21,-1705.6450
8400000,10.00,1846.40,544.41,1.3129,32.00,-1786.9590
8450000,14.00,1765.91,535.88,1.7541,33.07,-1705.3220
8500000,16.00,1725.16,449.13,1.8765,30.25,-1672.2470
8550000,8.00,1886.56,548.05,1.1292,30.00,-1827.7550
8600000,10.00,1846.50,546.57,1.3303,33.00,-1786.8430
8650000,23.00,1598.66,958.56,2.2455,94.35,-1491.3040
8700000,10.00,1845.81,404.42,1.2785,26.10,-1800.3680
8750000,18.00,1685.41,468.62,2.0318,33.61,-1629.5480
8800000,20.00,1645.07,450.12,2.2005,33.35,-1590.0580
8850000,5.00,1947.08,282.87,0.5636,29.60,-1916.2930
8900000,1.00,2027.62,263.82,0.2552,10.00,-2000.7380
8950000,6.00,1928.13,377.42,0.5558,50.17,-1887.3880
9000000,14.00,1766.79,543.82,1.6569,39.36,-1705.4080
9050000,6.00,1928.32,423.95,0.6028,53.33,-1882.9250
9100000,13.00,1787.18,543.58,1.5398,41.69,-1726.3220
9150000,12.00,1806.14,540.64,1.5400,32.50,-1746.0760
9200000,8.00,1885.89,379.53,1.0318,21.62,-1843.9370
9250000,12.00,1806.83,326.87,1.1031,38.25,-1768.1430
9300000,3.00,1987.48,392.18,0.4974,30.67,-1946.7620
9350000,9.00,1866.60,463.30,1.1147,32.44,-1815.7700
9400000,10.00,1846.34,469.28,1.2343,31.40,-1794.4120
9450000,12.00,1806.60,548.60,1.5412,36.33,-1745.7400
9500000,13.00,1784.96,526.28,1.7153,24.62,-1725.8320
9550000,11.00,1826.21,542.16,1.4462,31.73,-1766.4940
9600000,27.00,1513.01,887.35,2.8385,66.56,-1410.7750
9650000,9.00,1866.28,544.03,1.2485,28.89,-1807.3770
9700000,14.00,1766.09,543.52,1.7253,34.36,-1704.7380
9750000,14.00,1765.96,539.01,1.7439,33.43,-1705.0590
9800000,12.00,1804.81,529.82,1.6362,21.42,-1745.8280
9850000,19.00,1663.75,442.20,2.2428,25.63,-1610.0300
9900000,13.00,1785.77,536.85,1.6506,30.85,-1725.5850
9950000,11.00,1825.57,459.31,1.4074,25.91,-1774.1390
10000000,8.00,1887.38,475.02,0.9871,40.25,-1835.8780
