TimeSteps,Reward Found %,Avg Steps,Avg Tiles,Avg Tiles Per Step,Avg Steps to Reward,Avg Score
50000,3.00,248.53,89.34,0.6324,7.00,-238.0960
100000,13.00,223.52,66.55,1.5967,6.15,-210.3650
150000,17.00,213.72,67.82,1.8628,7.29,-198.4380
200000,54.00,121.97,96.56,6.6975,7.80,-85.3140
250000,47.00,139.61,99.70,5.6668,8.36,-106.1400
300000,44.00,147.51,99.83,5.2320,9.43,-115.5270
350000,54.00,126.56,103.42,5.2819,16.30,-89.2180
400000,25.00,196.28,120.40,2.8473,17.12,-171.7400
450000,50.00,133.72,100.10,5.3671,11.44,-98.7100
500000,31.00,181.79,137.55,3.4938,16.61,-152.5350
550000,29.00,184.76,142.01,3.9459,10.34,-156.0590
600000,36.00,171.32,143.75,3.4209,20.78,-138.9450
650000,27.00,189.87,142.98,3.6291,11.07,-162.0720
700000,32.00,177.59,141.61,4.1580,10.97,-147.4290
750000,33.00,174.81,137.63,4.4549,9.97,-144.5470
800000,30.00,184.51,140.96,3.8622,17.70,-155.4140
850000,31.00,179.25,141.81,4.4473,8.42,-149.5690
900000,28.00,189.94,143.88,3.5065,20.07,-161.5520
950000,19.00,208.76,94.95,2.6754,7.37,-189.7650
1000000,15.00,218.70,92.50,2.0883,7.33,-201.9500
1050000,30.00,181.80,139.97,4.3240,8.67,-152.8030
1100000,31.00,179.30,125.10,4.3050,8.58,-151.2900
1150000,36.00,167.67,140.28,4.7082,10.64,-135.6420
1200000,34.00,172.01,139.36,4.7670,8.97,-141.0740
1250000,40.00,163.25,141.67,4.4503,24.12,-129.0830
1300000,35.00,170.43,139.50,4.4062,11.51,-138.9800
1350000,20.00,206.81,145.69,2.9020,10.05,-182.2410
1400000,37.00,164.29,123.42,5.2062,8.14,-133.4480
1450000,29.00,187.44,146.73,3.0648,19.59,-158.2670
1500000,19.00,208.93,126.53,2.9030,8.26,-186.7770
1550000,17.00,213.84,127.50,2.6748,8.00,-192.5900
1600000,28.00,186.68,112.03,3.8355,8.43,-161.4770
1650000,36.00,171.81,141.94,3.9246,22.14,-139.6160
1700000,25.00,194.52,143.00,3.5130,10.08,-167.7200
1750000,34.00,174.47,145.17,4.0878,16.21,-142.9530
1800000,37.00,169.30,142.23,4.1869,21.68,-136.5770
1850000,39.00,164.05,143.23,4.4865,20.23,-130.2270
1900000,30.00,182.40,144.21,3.9618,10.67,-152.9790
1950000,25.00,194.03,141.72,3.7401,8.12,-167.3580
2000000,34.00,172.53,140.35,4.5229,10.50,-141.4950
2050000,25.00,194.67,142.52,3.4302,10.68,-167.9180
2100000,43.00,155.08,142.97,4.6941,21.30,-119.2830
2150000,32.00,177.19,139.98,4.3833,9.72,-147.1920
2200000,45.00,148.83,139.95,5.1585,17.84,-112.3350
2250000,39.00,163.74,141.37,4.5411,19.44,-130.1030
2300000,36.00,172.46,140.55,3.9267,23.94,-140.4050
2350000,38.00,163.31,137.59,4.8164,12.08,-130.5510
2400000,36.00,172.57,142.47,3.9420,24.25,-140.3230
2450000,18.00,211.32,127.96,2.8238,7.78,-189.5240
2500000,19.00,208.85,144.80,2.9870,7.84,-184.8700
2550000,31.00,181.18,142.06,3.8080,14.65,-151.4740
2600000,45.00,149.71,137.87,5.0760,19.80,-113.4230
2650000,29.00,187.15,143.56,3.6142,18.59,-158.2940
2700000,26.00,192.20,143.42,3.5891,10.62,-164.8580
2750000,25.00,194.39,144.06,3.5865,9.56,-167.4840
2800000,26.00,192.67,145.28,3.4234,12.42,-165.1420
2850000,31.00,179.75,140.94,4.2012,10.03,-150.1560
2900000,30.00,184.08,142.27,3.7628,16.27,-154.8530
2950000,19.00,208.87,113.07,2.8399,7.95,-188.0630
3000000,38.00,163.72,138.76,4.3212,13.16,-130.8440
3050000,43.00,157.61,142.24,3.9865,27.19,-121.8860
3100000,16.00,216.25,112.71,2.5141,7.56,-196.9790
3150000,31.00,179.94,142.57,4.1261,10.65,-150.1830
3200000,28.00,188.74,146.06,3.2964,15.79,-160.1340
3250000,22.00,201.58,143.30,3.2906,8.64,-176.2500
3300000,37.00,164.77,138.02,5.0500,9.43,-132.4680
3350000,27.00,190.41,146.30,3.3439,13.07,-162.2800
3400000,24.00,197.07,144.74,3.3490,10.46,-170.5960
3450000,31.00,179.45,139.99,4.2402,9.06,-149.9510
3500000,28.00,186.90,141.03,3.9154,9.21,-158.7970
3550000,29.00,184.39,137.36,4.0905,9.07,-156.1540
3600000,31.00,179.97,145.96,4.0792,10.74,-149.8740
3650000,31.00,181.66,143.35,3.9877,16.19,-151.8250
3700000,28.00,190.28,143.36,3.3298,21.29,-161.9440
3750000,28.00,186.92,141.11,3.9908,9.29,-158.8090
3800000,28.00,186.94,139.63,3.9127,9.36,-158.9770
3850000,20.00,206.47,141.25,3.0903,8.35,-182.3450
3900000,24.00,196.35,113.56,3.5206,7.46,-172.9940
3950000,37.00,167.81,140.93,3.8069,17.65,-135.2170
4000000,28.00,186.71,139.23,3.9416,8.54,-158.7870
4050000,27.00,189.30,139.91,3.9257,8.96,-161.8090
4100000,42.00,153.61,139.92,5.1606,12.21,-118.6180
4150000,31.00,179.18,137.79,4.4901,8.19,-149.9010
4200000,28.00,188.05,138.39,2.8311,13.32,-160.2110
4250000,31.00,179.70,144.69,4.0554,9.87,-149.7310
4300000,22.00,201.82,143.46,3.1293,9.73,-176.4740
4350000,28.00,187.84,141.13,3.9086,12.57,-159.7270
4400000,29.00,188.34,143.03,3.1663,22.69,-159.5370
4450000,20.00,206.72,143.46,2.9461,9.60,-182.3740
4500000,31.00,179.88,139.62,4.2245,10.45,-150.4180
4550000,32.00,177.12,138.54,4.3807,9.50,-147.2660
4600000,27.00,189.39,138.03,3.7717,9.30,-162.0870
4650000,31.00,181.07,142.13,3.7704,14.29,-151.3570
4700000,26.00,191.59,139.33,3.7270,8.27,-164.6570
4750000,31.00,180.79,139.27,3.8421,13.39,-151.3630
4800000,24.00,197.24,144.63,3.2480,11.17,-170.7770
4850000,30.00,182.11,141.82,4.1342,9.70,-152.9280
4900000,26.00,191.85,176.85,3.8218,9.27,-161.1650
4950000,30.00,181.70,139.36,4.3008,8.33,-152.7640
5000000,23.00,199.38,143.46,3.2318,9.83,-173.5340
5050000,21.00,204.36,143.81,3.0205,10.10,-179.4790
5100000,21.00,204.17,144.66,3.1183,9.19,-179.2040
5150000,19.00,209.23,144.91,2.7883,9.84,-185.2390
5200000,25.00,194.56,182.56,3.6286,10.24,-163.8040
5250000,21.00,204.41,145.39,2.9666,10.33,-179.3710
5300000,29.00,184.06,138.49,4.2533,7.93,-155.7110
5350000,30.00,184.33,143.84,3.5464,17.10,-154.9460
5400000,34.00,172.03,137.67,4.6820,9.03,-141.2630
5450000,15.00,219.00,147.86,2.3846,9.33,-196.7140
5500000,31.00,179.38,138.76,4.3593,8.84,-150.0040
5550000,29.00,184.51,139.54,3.9856,9.48,-156.0560
5600000,46.00,152.91,142.94,3.9833,31.89,-115.6160
5650000,23.00,199.03,174.22,3.6008,8.30,-170.1080
5700000,32.00,176.81,136.83,4.5041,8.53,-147.1270
5750000,27.00,189.21,138.30,3.8997,8.63,-161.8800
5800000,25.00,194.25,140.30,3.5931,9.00,-167.7200
5850000,25.00,194.11,140.74,3.6602,8.44,-167.5360
5900000,24.00,196.65,143.20,3.5075,8.71,-170.3300
5950000,50.00,133.20,102.83,5.3523,10.40,-97.9170
6000000,19.00,209.13,145.57,2.8539,9.32,-185.0730
6050000,19.00,208.90,144.14,2.9551,8.11,-184.9860
6100000,22.00,201.58,163.43,3.3043,8.64,-174.2370
6150000,21.00,203.97,142.35,3.1706,8.24,-179.2350
6200000,32.00,176.63,136.40,4.6194,7.97,-146.9900
6250000,21.00,204.08,143.20,3.1270,8.76,-179.2600
6300000,26.00,191.92,141.40,3.6368,9.54,-164.7800
