TimeSteps,Reward Found %,Avg Steps,Avg Tiles,Avg Tiles Per Step,Avg Steps to Reward,Avg Score
2150000,18.00,843.59,348.83,2.2399,21.72,-799.7070
2200000,18.00,843.72,367.58,2.3117,22.44,-797.9620
2250000,10.00,924.88,240.40,0.8274,32.80,-895.8400
2300000,8.00,943.11,232.69,1.0301,12.88,-915.8410
2350000,8.00,944.11,236.80,0.7836,25.38,-916.4300
2400000,10.00,924.16,235.45,0.9166,25.60,-895.6150
2450000,11.00,913.78,237.07,1.1329,22.00,-884.5730
2500000,3.00,993.50,85.84,0.4416,7.33,-983.4160
2550000,9.00,934.99,270.25,0.8132,35.00,-903.4650
2600000,0.00,1024.00,109.70,0.1071,0.00,-1013.0300
2650000,9.00,933.63,234.09,0.9677,19.89,-905.7210
2700000,6.00,964.45,240.25,0.5720,31.50,-937.4250
2750000,27.00,758.27,546.85,3.0729,39.81,-690.0850
2800000,18.00,846.96,414.73,1.7315,40.44,-796.4870
2850000,27.00,754.08,378.95,3.1626,24.30,-702.6850
2900000,19.00,833.78,362.86,2.3424,22.84,-787.9940
2950000,13.00,893.43,254.00,1.5030,19.62,-861.5300
3000000,17.00,853.41,292.73,2.0294,20.53,-815.6370
3050000,4.00,983.59,181.46,0.6286,13.75,-963.4440
3100000,26.00,768.85,385.18,2.2449,42.65,-717.3320
3150000,33.00,701.15,543.52,3.4494,45.67,-630.2980
3200000,21.00,817.75,393.95,2.0010,41.86,-767.8550
3250000,14.00,885.14,350.89,1.5742,32.14,-843.0510
3300000,22.00,809.81,401.25,1.7290,50.41,-758.6850
3350000,25.00,781.28,554.55,2.4775,53.12,-713.3250
3400000,23.00,798.06,564.41,2.6911,41.65,-730.1190
3450000,26.00,765.06,386.20,2.9961,28.08,-713.4400
3500000,22.00,809.21,392.72,1.9986,47.68,-758.9380
3550000,1.00,1013.84,96.94,0.2063,8.00,-1003.6460
3600000,22.00,804.61,404.97,2.5543,26.77,-753.1130
3650000,11.00,913.91,376.09,1.5473,23.18,-870.8010
3700000,13.00,894.06,299.29,1.5101,24.46,-857.6310
3750000,23.00,794.64,396.31,2.7131,26.78,-743.5090
3800000,14.00,882.89,280.80,1.8623,16.07,-847.8100
3850000,14.00,883.61,203.00,1.2106,21.21,-856.3100
3900000,6.00,963.68,284.84,0.8402,18.67,-932.1960
3950000,17.00,853.68,290.87,1.9059,22.12,-816.0930
4000000,24.00,791.25,397.23,2.0022,54.21,-739.5270
4050000,19.00,838.41,401.82,1.7985,47.21,-788.7280
4100000,18.00,847.47,382.21,1.4342,43.28,-800.2490
4150000,28.00,751.79,371.71,1.8479,51.82,-700.6190
4200000,1.00,1013.87,79.55,0.1667,11.00,-1005.4150
4250000,13.00,894.99,309.91,1.2935,31.62,-857.4990
4300000,2.00,1003.80,107.20,0.2628,14.00,-992.0800
4350000,13.00,894.28,373.59,1.6672,26.15,-850.4210
4400000,12.00,903.19,329.19,1.6905,17.25,-864.2710
4450000,23.00,794.32,372.30,2.6674,25.39,-745.5900
4500000,29.00,739.08,542.89,3.2261,41.52,-670.2910
4550000,26.00,765.93,369.90,2.9096,31.42,-715.9400
4600000,24.00,789.17,365.42,1.9212,45.54,-740.6280
4650000,13.00,893.71,248.06,1.3944,21.77,-862.4040
4700000,28.00,745.05,366.63,3.1839,27.75,-694.3870
4750000,12.00,904.43,292.58,1.2965,27.58,-869.1720
4800000,17.00,855.26,384.52,1.9582,31.41,-808.3080
4850000,1.00,1013.85,74.15,0.1704,9.00,-1005.9350
4900000,26.00,765.92,377.67,2.7623,31.38,-715.1530
4950000,6.00,963.47,158.45,0.7649,15.17,-944.6250
5000000,5.00,973.46,157.82,0.7038,13.20,-955.1780
5050000,16.00,863.97,247.11,1.6329,23.81,-831.2590
5100000,20.00,827.79,367.73,1.8324,42.95,-781.0170
5150000,12.00,903.70,282.26,1.4181,21.50,-869.4740
5200000,33.00,706.88,595.43,3.2247,63.03,-630.8370
5250000,22.00,807.39,386.30,2.0225,39.41,-757.7600
5300000,15.00,875.50,361.25,1.6216,34.00,-831.8750
5350000,5.00,973.43,152.34,0.7094,12.60,-955.6960
5400000,23.00,793.38,364.24,2.8809,21.30,-745.4560
5450000,15.00,874.11,383.14,1.9475,24.73,-828.2960
5500000,18.00,847.98,425.90,1.5261,46.11,-796.3900
5550000,20.00,827.13,400.09,1.9019,39.65,-777.1210
5600000,15.00,875.71,309.83,1.3916,35.40,-837.2270
5650000,27.00,754.02,395.40,3.2353,24.07,-700.9800
5700000,23.00,797.89,359.34,1.9384,40.91,-750.4560
5750000,18.00,845.87,372.69,1.7900,34.39,-799.6010
5800000,29.00,741.62,369.14,2.2930,50.28,-690.2060
5850000,26.00,768.21,351.87,2.1804,40.19,-720.0230
5900000,24.00,788.30,368.63,2.0668,41.92,-739.4370
5950000,7.00,953.91,254.26,0.8573,22.71,-924.9840
6000000,14.00,883.56,227.18,1.3863,20.86,-853.8420
6050000,17.00,854.69,358.18,1.6577,28.06,-810.3720
6100000,30.00,736.74,398.21,2.3960,66.47,-681.9190
6150000,15.00,874.94,386.79,1.8113,30.27,-828.7610
6200000,18.00,844.27,386.17,2.2304,25.50,-796.6530
6250000,20.00,824.06,373.84,2.4571,24.30,-776.6760
6300000,14.00,884.20,384.45,1.8302,25.43,-838.7550
6350000,21.00,819.33,401.58,1.9542,49.38,-768.6720
6400000,21.00,821.16,630.72,2.3267,58.10,-747.5880
6450000,26.00,772.75,441.44,2.3502,57.65,-715.6060
6500000,28.00,755.70,399.32,2.2765,65.79,-701.7680
6550000,23.00,793.86,368.31,2.7818,23.39,-745.5290
6600000,18.00,844.84,381.79,2.1478,28.67,-797.6610
6650000,19.00,833.94,374.59,2.3563,23.68,-786.9810
6700000,11.00,913.67,385.54,1.5749,21.00,-869.6160
6750000,16.00,864.79,383.89,1.9492,28.94,-818.4010
6800000,24.00,785.04,374.94,2.8138,28.33,-735.5460
6850000,12.00,907.49,391.61,1.1341,53.08,-862.3290
6900000,21.00,814.20,372.37,2.5370,24.95,-766.4630
6950000,19.00,836.06,384.79,2.1296,34.84,-788.0810
7000000,23.00,794.85,376.32,2.7016,27.70,-745.7180
7050000,17.00,856.42,404.73,1.9612,38.24,-807.4470
7100000,18.00,846.92,385.72,2.0373,40.22,-799.3480
7150000,21.00,817.31,448.30,2.4005,39.76,-761.9800
7200000,15.00,874.32,283.33,1.5879,26.13,-838.4870
7250000,22.00,805.47,393.91,2.6114,30.68,-755.0790
7300000,18.00,844.62,337.45,2.0861,27.44,-801.8750
7350000,19.00,835.69,343.63,2.1009,32.89,-791.8270
7400000,15.00,875.36,391.47,1.7913,33.07,-828.7130
7450000,22.00,805.86,338.26,2.4211,32.45,-761.0340
7500000,18.00,846.85,349.12,1.8500,39.83,-802.9380
7550000,17.00,855.36,392.68,2.0297,32.00,-807.5920
7600000,7.00,953.46,191.88,0.8975,16.29,-930.7720
7650000,17.00,857.14,381.52,1.5642,42.47,-810.4880
7700000,30.00,734.74,428.99,2.4485,59.80,-676.8410
7750000,16.00,863.72,377.68,2.0788,22.25,-817.9520
7800000,15.00,875.70,373.83,1.5538,35.33,-830.8170
7850000,12.00,904.28,390.31,1.6245,26.33,-859.2490
7900000,20.00,824.30,375.04,2.3732,25.50,-776.7960
7950000,17.00,854.53,382.02,2.0722,27.12,-807.8280
8000000,15.00,874.76,387.18,1.8489,29.07,-828.5420
8050000,27.00,762.47,348.52,1.7716,55.37,-714.1180
8100000,28.00,744.23,364.40,3.2416,24.82,-693.7900
8150000,16.00,864.28,418.95,2.0005,25.75,-814.3850
8200000,25.00,780.60,382.45,2.4717,50.40,-729.8550
8250000,14.00,883.72,365.26,1.8704,22.00,-840.1940
8300000,14.00,883.71,272.86,1.5763,21.93,-849.4240
8350000,14.00,885.90,446.95,1.7002,37.57,-834.2050
8400000,29.00,733.82,352.95,3.3709,23.38,-684.0250
8450000,22.00,804.59,369.93,2.5781,26.68,-756.5970
8500000,14.00,884.77,347.92,1.6632,29.50,-842.9780
8550000,20.00,824.11,372.79,2.3935,24.55,-776.8310
8600000,30.00,741.85,595.33,2.2363,83.50,-667.3170
8650000,25.00,783.05,587.29,2.5028,60.20,-711.8210
8700000,28.00,750.50,383.19,2.6157,47.21,-698.1810
8750000,21.00,814.27,341.33,2.3771,25.29,-769.6370
8800000,18.00,844.87,343.56,2.0202,28.83,-801.5140
8850000,10.00,924.07,259.21,1.0852,24.70,-893.1490
8900000,5.00,974.40,264.98,0.5935,32.00,-945.4020
8950000,21.00,819.19,350.03,1.5827,48.71,-773.6870
9000000,21.00,814.92,378.68,2.4820,28.38,-766.5520
9050000,27.00,759.23,372.39,2.3381,43.37,-708.4910
9100000,12.00,903.98,386.69,1.6603,23.83,-859.3110
9150000,14.00,884.12,382.63,1.7895,24.86,-838.8570
9200000,16.00,865.74,358.83,1.6273,34.88,-821.8570
9250000,18.00,845.91,311.36,1.7872,34.61,-805.7740
9300000,15.00,876.23,361.93,1.4196,38.87,-832.5370
9350000,15.00,874.73,343.73,1.7864,28.87,-832.8570
9400000,18.00,844.62,343.66,2.0294,27.44,-801.2540
9450000,27.00,754.87,367.07,3.0628,27.22,-704.6630
9500000,13.00,894.83,389.92,1.6485,30.38,-849.3380
9550000,14.00,884.31,384.39,1.7939,26.21,-838.8710
9600000,29.00,745.36,399.01,2.3740,63.17,-690.9590
9650000,24.00,784.82,372.82,2.8128,27.42,-735.5380
9700000,19.00,834.40,376.43,2.2654,26.11,-787.2570
9750000,18.00,844.95,383.55,2.1766,29.28,-797.5950
9800000,20.00,824.95,378.95,2.2931,28.75,-777.0550
9850000,16.00,864.67,342.69,1.8392,28.19,-822.4010
9900000,17.00,855.21,385.63,2.0197,31.12,-808.1470
9950000,31.00,714.86,326.90,3.2519,26.77,-666.6700
10000000,18.00,845.26,344.21,1.9695,31.00,-801.8390
