TimeSteps,Reward Found %,Avg Steps,Avg Tiles,Avg Tiles Per Step,Avg Steps to Reward,Avg Score
50000,3.00,496.86,112.39,0.7505,7.33,-484.1210
100000,2.00,501.95,132.76,0.5480,9.50,-487.6740
150000,3.00,496.82,126.55,0.8073,6.00,-482.6650
200000,7.00,476.89,137.17,1.2636,10.43,-459.6730
250000,4.00,491.75,104.23,1.0047,5.75,-479.3270
300000,5.00,486.71,136.52,1.3973,6.20,-470.5580
350000,11.00,456.57,137.37,2.3545,8.09,-437.3330
400000,8.00,471.76,138.27,1.6930,9.00,-453.9330
450000,10.00,461.50,137.11,2.2214,7.00,-442.7890
500000,8.00,471.91,118.64,1.3883,10.88,-456.0460
550000,5.00,486.84,116.82,1.0288,8.80,-472.6580
600000,11.00,456.95,162.58,2.0564,11.55,-435.1920
650000,10.00,461.96,176.53,1.9669,11.60,-439.3070
700000,24.00,392.78,329.34,4.6291,15.25,-347.8460
750000,25.00,388.15,342.67,4.5318,16.60,-341.3830
800000,11.00,457.07,193.75,1.7919,12.64,-432.1950
850000,19.00,418.60,305.10,2.7219,20.42,-378.5900
900000,26.00,384.48,301.07,3.1962,21.54,-341.3730
950000,21.00,408.08,292.19,2.9865,17.14,-368.3610
1000000,14.00,443.51,303.97,1.9544,22.79,-406.1130
1050000,10.00,462.10,164.16,1.4807,13.00,-440.6840
1100000,22.00,404.79,366.83,3.5752,24.68,-357.1070
1150000,38.00,328.81,490.52,6.2240,29.92,-260.7580
1200000,8.00,472.45,309.26,1.6917,17.62,-437.5240
1250000,7.00,477.09,149.99,1.0904,13.29,-458.5910
1300000,34.00,351.07,551.06,5.1989,38.68,-278.9640
1350000,45.00,295.88,497.71,6.8326,31.73,-223.6090
1400000,39.00,323.11,453.86,6.0625,27.67,-258.2240
1450000,27.00,381.53,405.65,4.4260,28.78,-327.4650
1500000,36.00,339.18,502.63,5.6133,31.94,-270.9170
1550000,16.00,434.56,293.12,1.9265,28.00,-397.2480
1600000,17.00,428.72,411.46,3.1408,22.12,-379.0740
1650000,15.00,439.02,303.07,1.9832,25.47,-401.2130
1700000,38.00,331.20,543.60,5.8360,36.21,-257.8400
1750000,16.00,434.95,336.25,2.0449,30.44,-393.3250
1800000,20.00,415.13,381.21,3.1089,27.65,-367.0090
1850000,53.00,257.41,497.14,7.7727,31.64,-181.1960
1900000,35.00,343.87,525.58,5.5849,31.63,-273.8120
1950000,51.00,271.31,539.24,7.1104,40.06,-191.8860
2000000,56.00,260.15,630.53,6.9925,62.27,-169.0970
2050000,64.00,224.64,593.33,7.3464,63.00,-133.3070
2100000,23.00,400.59,422.74,4.0202,27.61,-346.8160
2150000,30.00,370.10,553.46,4.5029,39.00,-299.7540
2200000,49.00,282.73,559.62,6.7400,44.10,-202.2680
2250000,43.00,312.16,609.01,6.1140,47.26,-229.7590
2300000,28.00,381.69,654.81,4.4789,46.61,-302.2090
2350000,59.00,236.53,559.91,7.6191,45.10,-151.0390
2400000,41.00,323.39,544.33,4.9285,51.98,-248.4570
2450000,12.00,452.36,230.57,2.2732,15.00,-423.3030
2500000,16.00,436.55,424.64,2.4170,40.44,-386.0860
2550000,14.00,447.06,380.23,2.2757,48.14,-402.0370
2600000,6.00,483.31,343.97,1.3016,33.83,-445.9130
2650000,3.00,498.45,200.53,0.6748,60.33,-476.8970
2700000,30.00,377.92,504.96,2.7546,65.07,-312.4240
2750000,14.00,441.92,196.74,2.6868,11.43,-415.2460
2800000,37.00,337.63,423.37,4.2452,40.73,-276.7930
2850000,4.00,491.91,209.87,1.0468,9.75,-468.9230
2900000,48.00,287.18,526.13,6.0468,43.62,-210.5670
2950000,36.00,348.06,669.07,4.7656,56.61,-263.1530
3000000,59.00,232.37,578.28,8.7954,38.05,-145.0420
3050000,60.00,226.68,541.39,8.9456,36.47,-142.5410
3100000,55.00,251.71,539.42,7.8237,38.75,-170.2680
3150000,23.00,399.89,370.65,3.5481,24.57,-351.3250
3200000,24.00,398.52,458.52,3.5094,39.17,-340.6680
3250000,26.00,384.90,320.54,3.5701,23.15,-339.8460
3300000,33.00,349.87,332.34,5.2081,20.70,-300.1360
3350000,25.00,389.53,364.95,4.2886,22.12,-340.5350
3400000,42.00,315.99,582.02,5.6354,45.31,-236.7880
3450000,18.00,423.41,366.57,3.1739,19.83,-377.7530
3500000,58.00,246.36,542.89,6.3171,54.00,-163.0710
3550000,2.00,502.00,145.48,0.5646,12.00,-486.4520
3600000,8.00,474.80,367.08,1.2923,47.00,-434.0920
3650000,33.00,358.65,632.62,4.8505,47.30,-278.8880
3700000,39.00,331.44,485.84,4.7343,49.03,-263.3560
3750000,40.00,321.41,401.80,5.0789,35.52,-261.2300
3800000,43.00,305.04,554.06,7.2449,30.70,-228.1340
3850000,62.00,220.18,548.86,8.6578,41.32,-134.2940
3900000,51.00,276.96,615.88,6.9006,51.14,-189.8720
3950000,44.00,299.99,527.66,7.1375,30.16,-225.2240
