TimeSteps,Reward Found %,Avg Steps,Avg Tiles,Avg Tiles Per Step,Avg Steps to Reward,Avg Score
9100000,78.00,651.62,1056.41,7.3103,257.77,-506.9790
9150000,88.00,499.78,998.86,7.4187,288.66,-355.8940
9200000,75.00,645.85,1024.97,6.9759,178.47,-505.8530
9250000,84.00,537.67,1015.78,7.2067,249.99,-394.0920
9300000,80.00,632.15,1091.90,6.3883,278.19,-482.9600
9350000,83.00,562.65,1068.17,7.1517,258.42,-414.3330
9400000,80.00,660.45,1130.65,5.9032,313.56,-507.3850
9450000,82.00,639.49,1158.20,5.6410,330.30,-482.6700
9500000,81.00,632.68,1139.07,6.1676,300.69,-478.2730
9550000,89.00,436.41,1018.50,7.9857,237.22,-290.0600
9600000,87.00,571.84,1174.59,5.7818,351.26,-410.8810
9650000,86.00,562.77,1137.65,6.4999,320.99,-406.0050
9700000,88.00,520.99,1094.26,6.9237,312.76,-367.5640
9750000,88.00,522.79,1040.98,7.5187,314.81,-374.6920
9800000,92.00,422.23,1056.86,7.1263,280.86,-270.5440
9850000,86.00,550.63,1059.66,6.9738,306.87,-401.6640
9900000,86.00,538.65,1062.95,6.8977,292.94,-389.3550
9950000,84.00,570.08,1111.05,6.4165,288.57,-416.9750
10000000,84.00,542.46,1110.78,6.2386,255.69,-389.3820
