TimeSteps,Reward Found %,Avg Steps,Avg Tiles,Avg Tiles Per Step,Avg Steps to Reward,Avg Score
50000,4.00,307.36,630.90,2.7381,47.00,-242.2700
100000,6.00,302.38,697.99,2.9405,147.50,-229.5810
150000,14.00,337.84,768.53,3.3544,116.57,-253.9870
200000,25.00,328.00,804.45,3.7922,123.24,-235.0550
250000,23.00,378.20,844.63,3.7083,136.30,-282.2370
300000,35.00,327.38,839.18,4.7917,111.31,-225.9620
350000,43.00,317.27,841.94,5.6101,136.79,-211.5760
400000,32.00,282.29,884.55,5.3975,118.00,-177.8350
450000,30.00,314.59,912.60,5.0688,115.77,-208.3300
500000,33.00,284.85,877.13,5.4807,107.45,-180.6370
550000,50.00,447.99,1048.73,4.6555,277.76,-318.1170
600000,52.00,620.28,1107.37,6.2304,191.42,-483.5430
650000,70.00,624.70,1104.55,6.9816,193.19,-479.2450
700000,70.00,722.28,1141.29,6.7415,230.19,-573.1510
750000,67.00,797.33,1204.04,6.1946,214.87,-643.4260
800000,71.00,701.28,1149.11,7.2174,192.63,-550.8690
850000,78.00,616.76,1142.79,7.5364,217.60,-463.4810
900000,94.00,430.42,1243.98,7.0726,327.17,-259.0220
950000,98.00,327.61,1206.92,8.1692,292.50,-157.9180
1000000,91.00,445.35,1223.94,8.4116,286.85,-277.4560
1050000,93.00,378.38,1241.45,9.1264,252.71,-207.7350
1100000,95.00,255.52,1148.44,11.2970,161.18,-93.1760
1150000,95.00,333.85,1273.48,10.2102,243.63,-159.0020
1200000,96.00,267.36,1238.49,11.1309,193.17,-95.5110
1250000,100.00,230.17,1267.80,11.0473,230.17,-53.3900
1300000,99.00,131.47,1048.32,14.8405,112.11,22.8620
1350000,98.00,243.97,1269.88,12.2830,207.15,-67.9820
1400000,98.00,192.88,1196.55,13.9174,155.02,-24.2250
1450000,99.00,162.24,1175.89,15.1883,143.19,4.8490
1500000,98.00,186.41,1188.52,14.4249,148.42,-18.5580
1550000,100.00,99.29,1099.64,16.7509,99.29,60.6740
1600000,100.00,169.38,1215.07,15.0243,169.38,2.1270
1650000,99.00,171.95,1223.29,16.6920,153.00,-0.1210
1700000,100.00,119.59,1178.96,18.0835,119.59,48.3060
1750000,100.00,100.71,1213.26,17.7116,100.71,70.6160
1800000,100.00,108.35,1201.51,18.7260,108.35,61.8010
1850000,100.00,81.12,1130.10,20.9242,81.12,81.8900
1900000,99.00,138.94,1300.90,17.3539,119.66,40.6500
1950000,100.00,98.46,1224.00,19.6091,98.46,73.9400
2000000,100.00,98.15,1246.12,19.3728,98.15,76.4620
2050000,100.00,91.99,1201.37,21.3236,91.99,78.1470
2100000,100.00,75.35,1145.65,22.7606,75.35,89.2150
2150000,99.00,109.15,1213.52,21.7019,89.57,61.7020
2200000,100.00,76.42,1169.44,23.1076,76.42,90.5240
2250000,99.00,102.60,1243.32,21.5067,82.95,71.2320
2300000,98.00,134.08,1270.53,21.0056,95.02,41.9730
2350000,98.00,164.83,1330.76,19.9871,126.40,17.2460
2400000,100.00,133.05,1306.10,19.8936,133.05,47.5600
2450000,99.00,141.03,1294.20,19.6641,121.77,37.8900
2500000,96.00,253.69,1291.63,19.9434,178.93,-76.5270
2550000,99.00,111.06,1250.07,22.6076,91.49,63.4470
2600000,98.00,137.91,1218.08,23.5183,98.93,32.8980
2650000,97.00,164.92,1325.95,21.2445,106.68,16.1750
2700000,98.00,154.69,1280.94,22.1024,116.05,22.4040
2750000,99.00,111.80,1192.39,24.9705,92.24,56.9390
2800000,100.00,103.83,1328.29,22.7192,103.83,78.9990
2850000,98.00,129.10,1262.44,24.2439,89.94,46.1440
2900000,97.00,192.48,1456.89,19.8417,135.09,1.7090
2950000,98.00,157.93,1430.02,20.3274,119.36,34.0720
3000000,98.00,169.68,1370.58,22.1845,131.35,16.3780
3050000,96.00,237.37,1570.75,18.0187,161.93,-32.2950
3100000,98.00,273.66,1573.24,16.9137,237.45,-67.3360
3150000,90.00,368.03,1531.15,17.2108,181.37,-169.9150
3200000,85.00,439.59,1518.67,18.1615,155.75,-245.2230
3250000,80.00,662.68,1681.87,12.7735,316.35,-454.4930
3300000,80.00,641.46,1687.67,12.2200,289.82,-432.6930
3350000,74.00,791.02,1767.89,9.6409,349.38,-577.2310
3400000,84.00,555.17,1662.24,13.4114,270.82,-346.9460
3450000,77.00,682.11,1678.20,12.9508,274.12,-475.7900
3500000,85.00,586.98,1704.35,12.1371,329.15,-374.0450
3550000,75.00,719.51,1680.75,12.4779,276.68,-513.9350
3600000,68.00,919.77,1738.33,9.8898,388.84,-711.9370
3650000,71.00,820.71,1847.81,7.6233,319.42,-600.4290
3700000,74.00,763.32,1759.96,10.4853,311.95,-550.3240
3750000,65.00,999.40,1845.18,6.9451,434.77,-782.3820
3800000,67.00,945.41,1791.77,8.4649,402.34,-732.7330
3850000,58.00,1176.39,1852.48,5.8835,545.22,-962.1420
3900000,66.00,1056.58,1852.09,6.4079,545.85,-838.3710
3950000,62.00,1063.47,1836.77,6.5681,460.05,-848.7930
4000000,68.00,1026.56,1796.82,7.4788,545.88,-812.8780
4050000,63.00,1066.33,1897.37,5.2822,489.79,-845.0930
4100000,60.00,1101.11,1859.82,6.2068,469.85,-885.1280
4150000,65.00,1050.61,1836.26,7.0338,513.55,-834.4840
4200000,73.00,875.25,1807.76,8.2271,441.49,-657.9740
4250000,63.00,1060.90,1880.03,6.1074,481.17,-841.3970
4300000,58.00,1161.07,1891.45,5.4351,518.81,-942.9250
4350000,65.00,1013.27,1865.96,6.8114,456.11,-794.1740
4400000,58.00,1235.76,1899.76,5.0881,647.59,-1016.7840
4450000,55.00,1215.64,1859.52,6.3186,534.62,-1002.1880
4500000,53.00,1232.10,1861.29,5.6075,508.57,-1019.4710
4550000,53.00,1291.86,1905.09,4.3668,621.32,-1074.8510
4600000,50.00,1308.75,1901.82,3.9692,569.50,-1093.5680
4650000,51.00,1291.02,1847.86,5.7238,563.73,-1080.7340
4700000,64.00,1077.26,1886.14,5.6349,531.22,-856.6460
4750000,57.00,1198.16,1933.66,4.3625,557.05,-976.2940
4800000,51.00,1314.18,1938.07,3.8990,609.14,-1094.8730
4850000,56.00,1218.32,1873.06,5.5650,566.43,-1003.0140
4900000,49.00,1307.81,1884.90,4.5284,537.41,-1094.8200
4950000,47.00,1406.93,1896.76,3.7689,684.02,-1193.7540
5000000,56.00,1200.99,1915.66,4.6175,535.48,-981.4240
5050000,58.00,1147.29,1904.49,5.3549,495.05,-927.8410
5100000,51.00,1323.53,1932.86,4.0595,627.47,-1104.7440
5150000,48.00,1252.93,1895.43,6.1847,391.60,-1039.3870
5200000,50.00,1328.69,1913.07,4.7925,609.38,-1112.3830
5250000,62.00,1133.15,1890.46,5.7700,572.44,-913.1040
5300000,49.00,1356.16,1931.85,4.3929,636.08,-1138.4750
5350000,56.00,1233.02,1908.81,5.3016,592.68,-1014.1390
5400000,50.00,1338.46,1946.28,3.8381,628.92,-1118.8320
5450000,52.00,1286.14,1897.19,5.2743,582.88,-1070.4210
5500000,49.00,1355.42,1924.74,4.2761,634.57,-1138.4460
5550000,41.00,1512.46,1958.89,3.4081,741.80,-1296.0710
5600000,48.00,1353.13,1929.36,4.2970,600.35,-1136.1940
5650000,43.00,1400.38,1925.18,4.8278,541.91,-1186.3620
5700000,53.00,1317.18,1948.82,3.9412,669.09,-1095.7980
5750000,48.00,1403.58,1941.94,4.0889,705.46,-1185.3860
5800000,45.00,1372.66,1892.46,5.2359,547.24,-1160.9140
5850000,41.00,1444.69,1919.85,4.2469,576.51,-1232.2050
5900000,53.00,1246.30,1889.91,5.7325,535.36,-1030.8090
5950000,47.00,1397.92,1944.12,3.8815,664.85,-1180.0080
6000000,36.00,1542.31,1954.30,2.9834,643.31,-1328.8800
6050000,38.00,1580.73,1972.58,2.6355,818.34,-1364.4720
6100000,43.00,1414.09,1925.75,4.3202,573.79,-1200.0150
6150000,48.00,1308.95,1924.84,4.8518,508.31,-1092.4660
6200000,38.00,1529.75,1946.00,3.4637,684.18,-1316.1500
6250000,41.00,1493.73,1944.77,3.0774,696.12,-1278.7530
6300000,40.00,1470.70,1958.90,3.5866,604.75,-1254.8100
6350000,37.00,1596.76,1988.90,2.1943,828.43,-1379.3700
6400000,46.00,1405.64,1940.13,3.7323,651.57,-1188.6270
