TimeSteps,Reward Found %,Avg Steps,Avg Tiles,Avg Tiles Per Step,Avg Steps to Reward,Avg Score
50000,4.00,1966.84,302.83,0.7436,19.00,-1934.5570
100000,7.00,1906.03,386.42,1.3136,19.86,-1863.8880
150000,30.00,1439.97,451.38,5.6917,21.23,-1379.8320
200000,21.00,1622.46,445.08,3.6568,21.62,-1567.4520
250000,26.00,1523.35,409.98,3.1283,30.12,-1469.3520
300000,43.00,1182.13,550.07,6.3873,34.35,-1105.6230
350000,59.00,857.85,504.18,8.9294,30.80,-777.9320
400000,48.00,1081.45,588.80,7.2573,34.35,-998.5700
450000,36.00,1321.97,373.53,3.7284,31.25,-1266.6170
500000,66.00,726.18,632.72,10.3953,45.24,-629.9080
550000,76.00,519.94,599.61,12.8954,37.39,-421.9790
600000,63.00,789.43,560.91,6.8899,50.27,-701.8390
650000,75.00,541.56,595.03,12.0676,39.41,-444.5570
700000,46.00,1116.12,411.32,7.9035,22.17,-1051.9880
750000,66.00,715.05,486.13,10.6618,28.38,-633.4370
800000,72.00,594.63,485.04,11.6108,29.43,-510.1260
850000,55.00,934.49,422.95,9.2626,23.44,-864.6950
900000,84.00,353.52,536.32,14.8285,30.76,-257.8880
950000,79.00,461.34,600.60,13.3517,39.57,-361.7800
1000000,74.00,558.46,516.73,11.3092,35.11,-469.7870
1050000,90.00,243.38,564.74,14.3493,42.87,-141.9060
1100000,84.00,358.97,554.24,14.1895,37.25,-261.5460
1150000,82.00,404.62,566.26,12.8147,43.88,-306.9940
1200000,68.00,676.36,558.18,11.8156,30.88,-586.5420
1250000,61.00,820.63,580.20,10.0449,35.92,-732.1100
1300000,64.00,764.26,549.38,8.1264,42.16,-677.3220
1350000,69.00,656.70,553.54,11.7172,31.62,-566.8460
1400000,64.00,760.40,589.39,10.0808,36.12,-669.4610
1450000,62.00,796.67,529.22,10.3591,29.73,-712.7480
1500000,74.00,558.26,564.97,11.9040,34.84,-464.7630
1550000,71.00,619.79,559.06,10.9557,36.44,-528.3840
1600000,75.00,536.06,596.34,13.3214,32.08,-438.9260
1650000,72.00,596.93,627.11,12.9013,32.62,-498.2190
1700000,61.00,816.10,525.21,10.6937,28.49,-733.0790
1750000,82.00,394.78,584.28,14.6557,31.88,-295.3520
1800000,82.00,399.18,603.57,13.4516,37.24,-297.8230
1850000,72.00,598.99,552.32,11.0003,35.49,-507.7580
1900000,72.00,598.51,520.01,11.3209,34.82,-510.5090
1950000,86.00,321.35,566.58,12.8847,40.27,-221.6920
2000000,84.00,357.95,546.20,13.2491,36.04,-261.3300
2050000,89.00,268.29,584.95,11.6499,48.33,-165.2950
2100000,89.00,257.96,559.97,14.6898,36.72,-157.4630
2150000,76.00,519.13,586.85,11.5961,36.33,-422.4450
2200000,82.00,405.04,570.86,11.0173,44.39,-306.9540
2250000,82.00,407.00,593.38,11.9135,46.78,-306.6620
2300000,54.00,963.40,598.13,7.9604,39.48,-876.5870
2350000,75.00,546.25,631.28,10.5621,45.67,-445.6220
2400000,67.00,699.95,587.09,11.2296,35.99,-607.7410
2450000,69.00,659.12,523.90,10.2808,35.13,-572.2300
2500000,86.00,324.10,617.69,13.5351,43.47,-219.3310
2550000,65.00,742.40,550.59,9.3274,39.38,-654.8410
2600000,85.00,344.13,583.51,11.6948,43.45,-243.2790
2650000,91.00,226.05,595.91,13.6039,45.86,-120.9590
2700000,84.00,363.35,581.43,12.4494,42.46,-263.2070
2750000,85.00,344.75,634.32,13.1806,44.18,-238.8180
2800000,85.00,340.21,599.90,14.6037,38.84,-237.7200
2850000,84.00,364.74,600.94,12.3648,44.12,-262.6460
2900000,73.00,578.49,589.55,12.4776,34.97,-483.0350
2950000,81.00,419.74,594.69,13.3036,37.80,-319.7710
3000000,79.00,464.89,625.45,12.0396,44.06,-362.8450
3050000,89.00,263.34,614.23,14.0415,42.76,-157.4170
3100000,78.00,492.34,626.75,10.8094,53.56,-390.6650
3150000,97.00,99.83,559.54,16.0442,39.58,4.6240
3200000,79.00,465.89,491.42,10.5626,45.33,-377.2480
3250000,72.00,597.88,507.55,11.4831,33.94,-511.1250
3300000,82.00,404.40,564.41,12.7734,43.61,-306.9590
3350000,86.00,325.30,574.64,13.1230,44.86,-224.8360
3400000,69.00,669.40,550.62,9.3140,50.03,-579.8380
3450000,76.00,533.71,579.82,9.4357,55.51,-437.7280
3500000,77.00,505.77,618.20,11.8597,45.10,-405.4500
3550000,61.00,818.74,558.35,10.5721,32.82,-732.4050
3600000,91.00,222.95,532.25,13.8258,42.45,-124.2250
3650000,84.00,367.27,609.62,12.3163,47.13,-264.3080
3700000,86.00,318.02,568.24,14.7848,36.40,-218.1960
3750000,81.00,427.49,587.35,10.8213,47.37,-328.2550
3800000,64.00,768.53,572.85,8.9636,48.83,-679.2450
3850000,27.00,1508.20,447.41,2.4165,48.74,-1449.9590
3900000,88.00,280.56,551.03,13.7829,39.55,-181.4570
3950000,84.00,367.29,611.32,12.1088,47.15,-264.1580
4000000,84.00,366.28,588.21,12.0990,45.95,-265.4590
4050000,58.00,883.57,543.78,8.3262,40.36,-800.1920
4100000,60.00,847.69,550.06,8.3919,47.48,-762.6840
4150000,90.00,247.76,573.58,12.2890,47.73,-145.4020
4200000,55.00,941.60,557.73,8.6425,36.36,-858.3270
4250000,81.00,420.61,568.35,12.6587,38.88,-323.2750
4300000,90.00,251.24,578.67,11.8902,51.60,-148.3730
4350000,88.00,280.32,557.70,13.9848,39.27,-180.5500
4400000,98.00,91.33,579.94,12.7801,51.40,15.6640
4450000,90.00,241.05,578.11,14.6883,40.28,-138.2390
4500000,92.00,196.77,548.30,15.8280,35.79,-95.9400
4550000,72.00,608.09,536.40,10.2258,48.12,-518.4500
4600000,78.00,482.93,550.73,11.5877,41.50,-388.8570
4650000,56.00,919.67,493.13,8.9195,33.12,-842.3570
4700000,91.00,223.29,615.30,14.3711,42.82,-116.2600
4750000,92.00,208.16,591.82,12.7102,48.17,-102.9780
4800000,78.00,483.52,539.63,11.6578,42.26,-390.5570
4850000,88.00,288.98,590.54,12.1216,49.11,-185.9260
4900000,53.00,977.96,548.65,9.6320,29.06,-896.5950
4950000,49.00,1060.49,532.29,8.0614,32.67,-982.7610
5000000,96.00,121.86,576.03,15.2934,41.60,-16.2570
5050000,91.00,222.61,586.99,14.5150,42.08,-118.4110
