TimeSteps,Reward Found %,Avg Steps,Avg Tiles,Avg Tiles Per Step,Avg Steps to Reward,Avg Score
50000,14.00,1762.51,165.42,2.7362,8.79,-1738.9680
100000,54.00,948.32,157.40,8.4482,11.56,-905.5800
150000,91.00,200.34,188.75,12.0808,17.60,-135.9650
200000,90.00,213.94,155.44,15.1171,10.16,-153.3960
250000,88.00,253.82,159.24,15.9933,9.16,-193.8960
300000,100.00,9.54,178.94,20.3353,9.54,58.3540
350000,100.00,11.72,180.99,19.6270,11.72,56.3790
400000,100.00,11.29,182.56,18.6610,11.29,56.9660
450000,98.00,51.63,184.84,18.1396,10.89,15.8540
500000,97.00,71.51,182.39,18.5524,10.38,-4.7710
550000,100.00,9.95,181.33,19.9359,9.95,58.1830
600000,94.00,135.00,180.32,14.7840,12.89,-69.9680
650000,100.00,14.61,182.41,13.6479,14.61,53.6310
700000,95.00,118.46,189.62,11.2793,16.91,-51.9980
750000,97.00,76.91,184.87,12.3421,15.95,-9.9230
800000,100.00,14.56,180.49,14.2231,14.56,53.4890
850000,100.00,16.74,186.16,12.0663,16.74,51.8760
900000,100.00,16.55,185.29,12.2542,16.55,51.9790
950000,100.00,12.31,185.06,16.1056,12.31,56.1960
1000000,100.00,17.14,180.31,11.8635,17.14,50.8910
1050000,100.00,16.64,183.07,12.4009,16.64,51.6670
1100000,100.00,16.84,185.21,12.3686,16.84,51.6810
1150000,99.00,38.28,178.18,12.4139,17.98,29.0380
1200000,100.00,15.65,183.83,12.9192,15.65,52.7330
1250000,100.00,18.51,188.55,11.2278,18.51,50.3450
1300000,100.00,15.94,183.38,12.9139,15.94,52.3980
1350000,100.00,18.55,188.73,11.0879,18.55,50.3230
1400000,100.00,16.86,185.48,12.2224,16.86,51.6880
1450000,100.00,19.76,195.83,10.5195,19.76,49.8230
1500000,100.00,19.29,195.34,10.7882,19.29,50.2440
1550000,100.00,18.03,191.70,11.2955,18.03,51.1400
1600000,100.00,17.44,189.83,11.4975,17.44,51.5430
1650000,100.00,18.04,192.60,11.6169,18.04,51.2200
1700000,100.00,18.08,192.92,11.2904,18.08,51.2120
1750000,100.00,17.27,191.05,11.8899,17.27,51.8350
1800000,100.00,17.31,191.24,11.8831,17.31,51.8140
1850000,100.00,17.17,189.52,12.0067,17.17,51.7820
1900000,100.00,18.93,191.36,10.5902,18.93,50.2060
1950000,100.00,18.70,193.26,10.8337,18.70,50.6260
2000000,95.00,119.83,190.83,10.2303,18.35,-53.2470
2050000,100.00,17.13,186.05,11.6255,17.13,51.4750
2100000,100.00,18.05,191.11,10.9036,18.05,51.0610
2150000,100.00,19.36,196.02,10.7687,19.36,50.2420
2200000,100.00,19.13,193.97,10.5859,19.13,50.2670
2250000,100.00,19.70,195.57,10.5198,19.70,49.8570
2300000,100.00,20.99,194.07,9.9017,20.99,48.4170
2350000,100.00,19.70,196.03,10.4156,19.70,49.9030
2400000,100.00,19.67,195.26,10.5898,19.67,49.8560
2450000,100.00,19.35,194.25,10.5345,19.35,50.0750
2500000,100.00,20.55,195.82,10.4776,20.55,49.0320
2550000,100.00,18.11,190.92,11.1766,18.11,50.9820
2600000,100.00,19.67,194.80,10.3403,19.67,49.8100
2650000,100.00,17.31,185.29,12.0130,17.31,51.2190
2700000,100.00,18.51,192.37,11.4612,18.51,50.7270
2750000,100.00,18.63,194.20,10.9645,18.63,50.7900
2800000,100.00,17.11,189.07,12.0549,17.11,51.7970
2850000,100.00,18.58,193.32,11.0997,18.58,50.7520
2900000,100.00,19.26,194.93,10.7108,19.26,50.2330
2950000,100.00,19.14,193.55,10.8249,19.14,50.2150
3000000,100.00,20.38,195.33,10.5240,20.38,49.1530
3050000,100.00,20.91,198.30,9.9794,20.91,48.9200
3100000,100.00,19.83,195.69,10.3741,19.83,49.7390
3150000,100.00,19.26,194.19,10.5808,19.26,50.1590
3200000,100.00,18.57,191.38,11.0120,18.57,50.5680
3250000,100.00,19.92,194.88,10.2685,19.92,49.5680
3300000,100.00,19.33,194.81,10.6840,19.33,50.1510
3350000,100.00,21.62,196.66,9.6184,21.62,48.0460
3400000,100.00,22.64,189.55,8.9783,22.64,46.3150
3450000,100.00,22.03,189.64,8.9831,22.03,46.9340
3500000,100.00,20.76,196.75,10.2016,20.76,48.9150
3550000,100.00,21.25,194.46,9.9988,21.25,48.1960
3600000,93.00,164.98,187.52,8.9651,23.25,-99.7280
3650000,89.00,245.49,188.24,8.1778,22.71,-182.1660
3700000,100.00,20.21,196.44,10.3395,20.21,49.4340
3750000,100.00,20.83,196.56,9.9287,20.83,48.8260
3800000,85.00,324.89,191.29,8.3709,20.81,-263.2610
3850000,100.00,22.42,193.18,9.4091,22.42,46.8980
3900000,100.00,20.51,197.10,10.1483,20.51,49.2000
3950000,100.00,18.69,193.15,11.1132,18.69,50.6250
4000000,83.00,366.85,184.61,8.0532,22.52,-306.8890
4050000,100.00,24.12,192.40,9.6489,24.12,45.1200
4100000,100.00,20.66,191.70,10.4337,20.66,48.5100
4150000,100.00,18.39,192.44,11.2131,18.39,50.8540
4200000,100.00,23.41,193.56,9.1551,23.41,45.9460
4250000,100.00,19.57,194.94,10.4201,19.57,49.9240
4300000,100.00,21.59,192.76,9.4245,21.59,47.6860
4350000,100.00,18.91,188.03,10.7848,18.91,49.8930
4400000,93.00,160.27,186.37,10.8022,18.18,-95.1330
4450000,97.00,79.34,187.97,11.3291,18.45,-12.0430
4500000,98.00,58.79,188.25,11.0821,18.19,9.0350
4550000,83.00,365.78,186.38,8.0273,21.23,-305.6420
4600000,96.00,107.02,186.79,9.3130,26.15,-40.3410
4650000,98.00,61.16,185.05,9.8601,20.61,6.3450
4700000,95.00,120.61,192.35,10.0234,19.17,-53.8750
4750000,100.00,19.09,189.53,10.4841,19.09,49.8630
4800000,100.00,19.81,190.22,10.5983,19.81,49.2120
4850000,100.00,21.42,193.31,9.9501,21.42,47.9110
4900000,100.00,19.29,189.60,10.3764,19.29,49.6700
4950000,93.00,163.81,193.98,8.4243,21.99,-97.9120
5000000,100.00,20.16,192.72,10.0281,20.16,49.1120
5050000,100.00,18.85,192.81,11.0327,18.85,50.4310
5100000,100.00,19.80,196.05,10.3704,19.80,49.8050
5150000,100.00,19.77,195.14,10.3365,19.77,49.7440
5200000,100.00,22.88,198.44,9.2070,22.88,46.9640
5250000,100.00,20.39,196.21,10.4524,20.39,49.2310
5300000,100.00,20.64,197.96,10.0596,20.64,49.1560
5350000,100.00,19.68,196.77,10.2786,19.68,49.9970
5400000,100.00,20.14,197.30,10.1242,20.14,49.5900
5450000,100.00,24.58,196.90,8.7113,24.58,45.1100
5500000,100.00,21.62,194.48,9.4688,21.62,47.8280
5550000,100.00,20.63,197.08,10.5190,20.63,49.0780
5600000,100.00,21.32,198.56,9.9711,21.32,48.5360
5650000,100.00,22.01,194.73,9.3888,22.01,47.4630
5700000,100.00,23.35,196.36,9.1189,23.35,46.2860
5750000,100.00,20.54,195.70,10.0136,20.54,49.0300
5800000,100.00,20.02,189.76,10.3598,20.02,48.9560
5850000,95.00,122.07,192.75,9.5341,20.71,-55.2950
5900000,94.00,143.27,189.49,8.8015,21.69,-77.3210
5950000,92.00,183.31,191.03,9.2095,21.16,-118.2070
