TimeSteps,Reward Found %,Avg Steps,Avg Tiles,Avg Tiles Per Step,Avg Steps to Reward,Avg Score
50000,1.00,392.92,616.16,1.8503,99.00,-330.8040
100000,3.00,356.98,608.91,2.0101,332.00,-294.5890
150000,4.00,306.34,620.94,2.4884,118.75,-242.2460
200000,7.00,394.59,642.12,2.1385,159.57,-326.8780
250000,6.00,314.19,599.98,2.3905,125.33,-251.1920
300000,3.00,422.89,642.65,2.0666,167.67,-357.1250
350000,7.00,560.83,616.16,1.6158,122.14,-495.7140
400000,4.00,450.07,625.70,2.0466,85.25,-385.5000
450000,1.00,399.03,629.85,1.9626,156.00,-335.5450
500000,4.00,451.97,637.00,2.0716,100.00,-386.2700
550000,4.00,293.30,617.72,2.5673,123.75,-229.5280
600000,4.00,298.68,617.98,2.5088,134.00,-234.8820
650000,5.00,363.67,629.94,2.2737,170.80,-298.1760
700000,2.00,454.35,640.02,1.9221,65.50,-389.3480
750000,3.00,366.34,649.41,2.1447,158.00,-299.8990
800000,4.00,343.88,613.67,2.2114,150.75,-280.5130
850000,4.00,300.92,627.86,2.4842,174.00,-236.1340
900000,4.00,332.02,626.76,2.2775,161.25,-267.3440
950000,8.00,509.13,652.05,1.8001,227.88,-439.9250
1000000,5.00,426.45,646.91,1.9884,338.40,-359.2590
1050000,3.00,479.07,648.15,1.7394,156.33,-412.7550
1100000,3.00,320.21,638.22,2.3881,113.33,-254.8880
1150000,3.00,308.45,625.81,2.3169,208.33,-244.3690
1200000,6.00,326.93,616.26,2.5442,103.67,-262.3040
1250000,5.00,346.14,614.69,2.2691,279.80,-282.1710
1300000,6.00,341.42,611.55,2.4703,99.83,-277.2650
1350000,1.00,405.98,651.96,1.9399,162.00,-340.2840
1400000,2.00,321.06,623.26,2.3209,82.00,-257.7340
1450000,5.00,341.23,631.68,2.2943,236.20,-275.5620
1500000,6.00,674.39,655.40,1.5144,402.00,-605.8500
1550000,4.00,327.09,638.28,2.6856,50.25,-261.2620
1600000,1.00,354.76,648.23,2.1468,222.00,-289.4370
1650000,6.00,300.65,593.97,2.7361,50.33,-238.2530
1700000,3.00,300.58,626.50,2.3483,91.00,-236.4300
1750000,3.00,316.23,615.37,2.3496,68.00,-253.1930
1800000,4.00,322.32,635.01,2.3807,166.75,-256.8190
1850000,3.00,318.81,623.14,2.4057,71.67,-254.9960
1900000,5.00,316.88,627.03,2.3649,122.20,-251.6770
1950000,7.00,299.23,632.58,2.5107,201.43,-232.4720
2000000,5.00,290.56,618.20,2.5733,83.80,-226.2400
2050000,3.00,349.46,633.18,2.0820,267.67,-284.6420
2100000,2.00,335.12,610.54,2.2694,94.50,-273.0660
2150000,4.00,336.73,624.50,2.3587,114.25,-272.2800
2200000,5.00,269.09,609.11,2.7179,79.20,-205.6790
2250000,4.00,327.40,642.01,2.2767,222.00,-261.1990
2300000,1.00,447.73,665.79,1.8894,165.00,-380.6510
2350000,1.00,353.72,618.41,2.0875,68.00,-291.3790
2400000,7.00,274.70,601.99,2.6791,110.43,-211.0010
2450000,7.00,286.32,599.17,2.5735,138.14,-222.9030
2500000,3.00,314.41,617.93,2.3402,175.33,-251.1170
2550000,7.00,387.94,621.82,1.9662,225.86,-322.2580
2600000,7.00,398.66,626.05,2.0939,201.86,-332.5550
2650000,1.00,303.92,622.66,2.3561,30.00,-241.1540
2700000,5.00,306.83,616.73,2.4494,134.00,-242.6570
2750000,9.00,533.63,655.17,2.0931,123.44,-463.6130
2800000,4.00,311.16,622.12,2.5049,160.50,-246.9480
2850000,4.00,271.21,605.12,2.6201,91.25,-208.6980
2900000,6.00,321.91,623.97,2.3505,166.67,-256.5130
2950000,3.00,321.79,616.22,2.2649,195.33,-258.6680
3000000,4.00,517.04,635.00,1.9125,128.75,-451.5400
3050000,5.00,428.02,624.12,2.0433,114.00,-363.1080
3100000,5.00,378.85,646.64,2.2935,87.40,-311.6860
3150000,4.00,287.11,616.29,2.5629,129.50,-223.4810
3200000,4.00,393.06,636.62,2.1353,148.75,-327.3980
3250000,3.00,312.00,600.40,2.2367,172.33,-250.4600
3300000,7.00,350.95,609.92,2.4656,58.71,-286.4580
3350000,5.00,296.66,600.23,2.4952,99.00,-234.1370
3400000,6.00,308.20,611.17,2.4150,122.50,-244.0830
3450000,2.00,343.26,621.45,2.1676,78.50,-280.1150
3500000,5.00,304.75,604.64,2.5946,75.00,-241.7860
3550000,5.00,361.50,619.42,2.1615,245.60,-297.0580
3600000,3.00,375.74,611.11,2.1217,83.00,-313.1290
3650000,7.00,337.15,611.10,2.3674,130.71,-272.5400
3700000,3.00,299.21,614.03,2.4605,87.33,-236.3070
3750000,2.00,346.88,601.95,2.0850,220.50,-285.6850
3800000,8.00,322.84,618.56,2.3387,127.75,-256.9840
3850000,9.00,321.87,598.10,2.4756,89.44,-257.5600
3900000,2.00,302.06,604.10,2.4284,64.50,-240.6500
3950000,4.00,322.07,610.93,2.3081,211.25,-258.9770
4000000,3.00,341.32,618.80,2.2933,83.33,-277.9400
4050000,1.00,324.99,624.74,2.2673,41.00,-262.0160
4100000,6.00,379.23,630.62,2.2228,171.17,-313.1680
4150000,5.00,350.17,623.76,2.3010,124.40,-285.2940
4200000,1.00,322.52,606.43,2.2292,392.00,-261.3770
4250000,4.00,353.81,610.27,2.3547,67.75,-290.7830
4300000,4.00,320.81,608.66,2.3337,104.00,-257.9440
4350000,6.00,309.91,598.04,2.8606,29.50,-247.1060
4400000,5.00,314.69,616.00,2.4323,122.00,-250.5900
4450000,4.00,338.05,617.88,2.2962,120.25,-274.2620
4500000,5.00,329.24,607.79,2.2562,294.40,-265.9610
4550000,8.00,372.03,618.99,2.2334,109.25,-306.1310
4600000,1.00,355.99,625.50,2.3097,82.00,-292.9400
4650000,2.00,370.82,634.51,2.0791,175.00,-306.3690
4700000,3.00,375.23,607.87,2.1405,44.33,-312.9430
4750000,2.00,379.31,634.53,2.1812,203.50,-314.8570
4800000,5.00,319.05,635.51,2.4698,108.00,-252.9990
4850000,4.00,341.87,634.92,2.2723,208.00,-276.3780
4900000,2.00,312.47,625.19,2.3701,247.50,-248.9510
4950000,4.00,312.00,615.98,2.5301,104.75,-248.4020
5000000,2.00,337.34,611.11,2.1320,142.00,-275.2290
5050000,2.00,336.42,608.62,2.1390,300.00,-274.5580
5100000,2.00,309.00,614.46,2.2706,155.00,-246.5540
5150000,4.00,302.00,609.81,2.3801,172.25,-239.0190
5200000,5.00,332.47,622.56,2.2792,144.80,-267.7140
5250000,3.00,295.98,615.62,2.4239,79.00,-232.9180
5300000,5.00,309.98,594.84,2.5351,46.20,-247.9960
5350000,3.00,309.75,605.34,2.3321,156.67,-247.7160
5400000,3.00,302.98,620.36,2.5061,100.67,-239.4440
5450000,6.00,312.16,611.14,2.3715,126.17,-248.0460
5500000,3.00,309.79,615.18,2.4423,180.67,-246.7720
5550000,0.00,313.97,620.72,2.3176,0.00,-251.8980
5600000,3.00,327.26,612.74,2.1855,242.00,-264.4860
5650000,5.00,304.55,604.74,2.5896,185.60,-241.5760
5700000,2.00,301.00,620.08,2.4352,157.50,-237.9920
5750000,7.00,332.34,621.61,2.2932,240.57,-266.6790
5800000,2.00,305.79,633.71,2.3804,159.50,-241.4190
5850000,3.00,303.13,623.68,2.5071,132.00,-239.2620
5900000,6.00,297.27,618.62,2.5159,139.67,-232.4080
5950000,7.00,270.84,610.18,2.9079,55.57,-206.3220
