TimeSteps,Reward Found %,Avg Steps,Avg Tiles,Avg Tiles Per Step,Avg Steps to Reward,Avg Score
50000,9.00,315.27,549.90,2.3797,110.56,-255.7800
100000,5.00,321.19,550.82,2.0347,151.60,-263.6080
150000,18.00,282.03,542.13,2.7428,105.00,-218.8170
200000,15.00,307.40,538.87,2.4290,123.20,-246.0130
250000,13.00,327.44,536.80,2.3304,93.31,-267.2600
300000,11.00,405.38,562.96,2.1075,105.09,-343.5840
350000,8.00,381.67,520.70,1.8699,165.62,-325.6000
400000,11.00,355.85,530.18,2.1998,164.45,-297.3320
450000,13.00,324.78,534.91,2.3788,124.38,-264.7890
500000,11.00,327.99,517.62,2.2863,96.45,-270.7280
550000,15.00,286.57,541.44,2.4727,180.13,-224.9260
600000,18.00,301.91,518.02,2.7700,115.61,-241.1080
650000,8.00,367.67,540.80,1.9291,137.00,-309.5900
700000,12.00,366.03,532.61,2.4321,101.67,-306.7690
750000,13.00,304.52,557.30,2.3491,160.77,-242.2900
800000,16.00,295.20,536.59,2.3252,202.50,-233.5410
850000,14.00,264.48,538.12,2.5099,161.00,-203.6680
900000,7.00,272.23,535.80,2.4218,97.57,-215.1500
950000,9.00,373.75,548.75,1.8741,225.22,-314.3750
1000000,17.00,336.68,550.41,2.2072,165.65,-273.1390
1050000,12.00,335.01,546.10,2.2855,148.50,-274.4000
1100000,12.00,304.86,544.60,2.3025,164.92,-244.4000
1150000,11.00,269.45,518.42,2.3790,120.36,-212.1080
1200000,16.00,300.86,552.27,2.5596,125.50,-237.6330
1250000,13.00,310.40,545.69,2.2826,106.38,-249.3310
1300000,8.00,298.86,552.87,2.2750,119.12,-239.5730
1350000,9.00,310.30,540.94,2.3018,90.44,-251.7060
1400000,13.00,311.84,517.48,2.4020,94.54,-253.5920
1450000,13.00,302.73,553.15,2.3715,130.23,-240.9150
1500000,13.00,458.61,531.01,2.3689,124.15,-399.0090
1550000,15.00,282.61,548.44,2.5119,154.07,-220.2660
1600000,17.00,308.39,533.48,2.4793,151.41,-246.5420
1650000,12.00,287.28,536.64,2.3639,125.17,-227.6160
1700000,13.00,295.07,561.22,2.3786,137.38,-232.4480
1750000,9.00,294.65,556.60,2.2182,174.11,-234.4900
1800000,14.00,274.18,532.91,2.3981,160.07,-213.8890
1850000,15.00,285.74,539.34,2.3656,208.00,-224.3060
1900000,9.00,292.61,541.68,2.3105,180.00,-233.9420
1950000,15.00,285.34,534.31,2.7229,91.87,-224.4090
2000000,11.00,272.80,518.93,2.5760,101.82,-215.4070
2050000,16.00,294.77,537.77,2.2944,148.44,-232.9930
2100000,11.00,297.27,535.91,2.2613,112.82,-238.1790
2150000,12.00,315.32,543.65,2.1249,168.17,-254.9550
2200000,11.00,280.38,528.58,2.4471,137.36,-222.0220
2250000,9.00,307.19,539.75,2.3238,87.00,-248.7150
2300000,11.00,328.84,537.58,2.1595,152.00,-269.5820
2350000,9.00,294.71,528.33,2.3929,89.78,-237.3770
2400000,16.00,307.43,543.81,2.5021,166.69,-245.0490
2450000,8.00,281.87,547.10,2.4293,145.12,-223.1600
2500000,10.00,298.40,522.41,2.3263,106.20,-241.1590
2550000,13.00,284.15,523.35,2.5384,158.77,-225.3150
2600000,9.00,335.11,539.43,2.1286,133.44,-276.6670
2650000,8.00,311.22,543.12,2.1568,348.88,-252.9080
2700000,19.00,266.23,516.04,2.8121,96.32,-205.1260
2750000,10.00,398.62,538.01,2.0229,137.70,-339.8190
2800000,16.00,284.09,526.15,2.5482,127.56,-223.4750
2850000,10.00,282.40,537.13,2.3542,124.70,-223.6870
2900000,11.00,298.31,528.32,2.3897,106.45,-239.9780
2950000,7.00,296.67,541.03,2.1675,157.86,-239.0670
3000000,10.00,390.63,528.61,1.8941,127.90,-332.7690
3050000,11.00,340.87,541.28,2.0098,164.45,-281.2420
3100000,8.00,298.22,538.16,2.2377,109.50,-240.4040
3150000,8.00,303.22,549.77,2.5342,104.50,-244.2430
3200000,10.00,313.77,544.54,2.2706,122.90,-254.3160
3250000,12.00,280.19,528.40,2.3656,155.33,-221.3500
3300000,11.00,318.24,536.50,2.1631,148.36,-259.0900
3350000,15.00,288.60,528.11,2.3897,131.20,-228.2890
3400000,13.00,303.82,538.00,2.4329,116.08,-243.5200
3450000,8.00,310.40,541.44,2.1395,198.00,-252.2560
3500000,12.00,293.73,535.83,2.2213,165.17,-234.1470
3550000,14.00,329.16,531.89,2.1410,169.00,-268.9710
3600000,21.00,278.46,519.86,2.7715,126.90,-215.9740
3650000,15.00,293.75,521.89,2.5204,110.00,-234.0610
3700000,9.00,302.70,527.75,2.2719,110.67,-245.4250
3750000,13.00,340.48,521.89,2.0659,143.00,-281.7910
3800000,8.00,282.95,523.62,2.2888,93.50,-226.5880
