TimeSteps,Reward Found %,Avg Steps,Avg Tiles,Avg Tiles Per Step,Avg Steps to Reward,Avg Score
50000,37.00,181.20,220.10,2.5773,77.41,-140.6900
100000,36.00,183.62,221.69,2.2029,76.75,-143.4510
150000,35.00,182.19,221.36,2.1180,77.03,-142.5540
200000,40.00,180.13,221.33,2.2470,87.53,-137.9970
250000,31.00,191.83,222.01,2.0280,99.55,-154.1290
300000,33.00,185.70,220.74,2.4029,65.39,-147.1260
350000,32.00,190.14,221.22,2.1793,74.72,-152.0180
400000,42.00,180.13,221.59,2.2089,89.86,-136.9710
450000,34.00,181.39,220.73,2.2638,73.26,-142.3170
500000,38.00,177.80,219.53,2.7250,56.79,-136.8470
550000,32.00,185.38,220.55,2.5158,75.38,-147.3250
600000,35.00,183.38,221.45,2.2045,74.63,-143.7350
650000,42.00,172.33,220.71,2.4222,73.95,-129.2590
700000,26.00,205.11,221.78,1.8160,85.19,-169.9320
750000,38.00,169.39,219.71,2.9749,68.66,-128.4190
800000,36.00,182.76,221.66,2.2178,83.67,-142.5940
850000,42.00,171.45,222.93,2.1738,84.17,-128.1570
900000,36.00,180.95,222.24,2.1758,78.89,-140.7260
950000,36.00,179.67,222.01,2.4538,64.94,-139.4690
1000000,35.00,184.65,221.48,2.3968,71.49,-145.0020
1050000,41.00,176.82,221.25,2.1879,76.78,-134.1950
1100000,45.00,165.53,221.20,2.3844,80.76,-120.9100
1150000,39.00,169.13,220.88,2.5084,83.28,-127.5420
1200000,32.00,191.23,219.64,2.2938,92.94,-153.2660
1250000,38.00,181.56,220.13,2.3876,87.42,-140.5470
1300000,39.00,172.77,220.84,2.7842,73.49,-131.1860
1350000,43.00,173.71,222.27,2.2879,91.37,-129.9830
1400000,44.00,172.02,221.33,2.3567,81.98,-127.8870
1450000,34.00,185.16,222.72,1.9491,92.79,-145.8880
1500000,34.00,189.75,221.95,2.1015,63.91,-150.5550
1550000,43.00,169.47,220.77,2.5829,76.26,-125.8930
1600000,48.00,155.30,220.15,2.9188,77.12,-109.2850
1650000,40.00,163.50,221.53,2.5163,68.25,-121.3470
1700000,45.00,162.05,220.56,2.9017,74.42,-117.4940
1750000,36.00,173.42,221.50,2.3867,78.19,-133.2700
1800000,41.00,173.36,221.45,2.3207,86.32,-130.7150
1850000,43.00,170.91,221.46,2.4841,86.65,-127.2640
1900000,43.00,163.30,220.69,2.8787,68.53,-119.7310
1950000,34.00,177.79,220.40,2.6962,74.21,-138.7500
2000000,29.00,187.26,222.16,2.3227,70.03,-150.5440
2050000,32.00,188.59,221.78,2.2924,73.53,-150.4120
2100000,36.00,184.10,221.66,2.0517,88.33,-143.9340
2150000,35.00,181.26,221.24,2.3827,82.14,-141.6360
2200000,36.00,175.91,221.33,2.3210,73.64,-135.7770
2250000,35.00,189.28,222.62,1.8918,86.71,-149.5180
2300000,36.00,186.52,221.96,2.1333,74.47,-146.3240
2350000,37.00,183.36,223.26,1.8432,96.11,-142.5340
2400000,42.00,167.20,220.96,2.6158,77.33,-124.1040
2450000,39.00,171.71,220.80,2.7792,69.69,-130.1300
2500000,32.00,182.37,222.14,2.3194,75.72,-144.1560
2550000,37.00,177.42,219.64,2.6726,67.59,-136.9560
2600000,41.00,178.06,221.28,2.4544,87.34,-135.4320
2650000,43.00,162.81,220.88,2.6670,82.60,-119.2220
2700000,38.00,172.98,221.10,2.5025,73.74,-131.8700
2750000,27.00,203.60,221.35,2.0265,75.00,-167.9650
2800000,46.00,168.38,221.96,2.4056,88.13,-123.1840
2850000,44.00,171.82,220.60,2.4083,93.93,-127.7600
2900000,33.00,185.73,222.14,1.9664,88.79,-147.0160
2950000,42.00,165.21,222.32,2.2384,83.45,-121.9780
3000000,37.00,182.69,220.83,2.2770,69.19,-142.1070
3050000,42.00,170.29,220.57,2.8039,66.50,-127.2330
3100000,39.00,181.26,221.18,2.1049,86.31,-139.6420
3150000,36.00,183.16,222.12,2.4141,83.11,-142.9480
3200000,37.00,177.74,221.45,2.2813,72.24,-137.0950
3250000,41.00,174.70,220.91,2.2213,90.07,-132.1090
3300000,34.00,181.93,221.45,2.3139,75.35,-142.7850
3350000,43.00,173.54,221.73,2.4379,94.67,-129.8670
3400000,29.00,199.92,222.67,1.7621,93.41,-163.1530
3450000,32.00,198.43,222.60,1.8019,107.03,-160.1700
3500000,36.00,183.48,221.10,2.0961,89.28,-143.3700
3550000,30.00,192.47,222.17,1.9730,81.53,-155.2530
3600000,40.00,172.91,220.94,2.5502,72.38,-130.8160
3650000,40.00,167.87,221.34,2.5575,70.42,-125.7360
3700000,36.00,175.64,220.78,2.3368,73.64,-135.5620
3750000,30.00,187.89,221.13,2.0110,69.60,-150.7770
3800000,45.00,162.97,220.78,2.6828,82.93,-118.3920
3850000,36.00,178.88,221.63,2.3262,77.86,-138.7170
3900000,50.00,151.04,220.01,3.1760,65.98,-104.0390
3950000,40.00,177.03,221.04,2.3079,81.20,-134.9260
4000000,42.00,177.16,221.34,2.4981,85.48,-134.0260
4050000,33.00,187.63,220.91,2.1705,87.03,-149.0390
4100000,39.00,183.49,221.13,2.2511,88.92,-141.8770
4150000,37.00,187.65,222.35,1.7707,100.46,-146.9150
4200000,45.00,172.59,221.80,2.0580,94.93,-127.9100
4250000,39.00,174.28,220.68,2.4093,77.77,-132.7120
4300000,50.00,155.37,219.50,3.0251,75.10,-108.4200
4350000,39.00,169.42,222.11,2.3654,76.59,-127.7090
4400000,30.00,188.44,222.33,1.9139,94.30,-151.2070
4450000,33.00,183.63,222.34,1.9914,73.52,-144.8960
4500000,35.00,188.58,221.55,2.2077,94.51,-148.9250
4550000,40.00,178.86,221.54,2.3386,90.25,-136.7060
4600000,36.00,175.77,221.03,2.2895,67.47,-135.6670
4650000,46.00,162.55,220.79,2.7658,74.24,-117.4710
4700000,40.00,173.45,220.22,2.7885,75.25,-131.4280
4750000,32.00,196.32,222.28,2.0481,87.62,-158.0920
4800000,43.00,164.84,220.90,2.5025,82.23,-121.2500
4850000,44.00,172.74,221.64,2.4574,85.64,-128.5760
4900000,39.00,172.67,221.92,2.3183,78.87,-130.9780
4950000,32.00,191.70,222.68,1.9854,77.00,-153.4320
5000000,41.00,169.75,221.07,2.3328,73.44,-127.1430
5050000,39.00,176.25,221.78,2.2738,89.28,-134.5720
5100000,37.00,180.17,221.78,2.2358,87.14,-139.4920
5150000,39.00,179.65,222.39,2.1828,95.72,-137.9110
5200000,37.00,184.55,221.73,2.0310,93.65,-143.8770
5250000,32.00,185.48,222.84,1.9798,81.72,-147.1960
5300000,37.00,180.25,222.46,2.0978,93.38,-139.5040
5350000,46.00,164.70,221.99,2.5252,78.48,-119.5010
5400000,42.00,169.60,222.35,2.2415,88.93,-126.3650
5450000,41.00,169.89,220.28,2.5270,84.07,-127.3620
5500000,38.00,173.40,222.19,2.3041,79.42,-132.1810
5550000,37.00,176.11,221.84,2.2453,82.19,-135.4260
5600000,47.00,165.53,222.05,2.1955,92.79,-119.8250
5650000,38.00,170.38,220.47,2.5130,68.00,-129.3330
5700000,36.00,182.69,222.60,1.9997,92.33,-142.4300
5750000,34.00,174.85,220.68,2.6806,67.24,-135.7820
5800000,41.00,163.38,220.08,2.7769,67.02,-120.8720
5850000,34.00,176.13,220.62,2.6486,74.94,-137.0680
5900000,39.00,170.26,220.19,2.6632,74.72,-128.7410
5950000,36.00,179.22,222.45,2.1286,84.00,-138.9750
6000000,37.00,171.22,220.82,2.5057,70.51,-130.6380
